,1K,10K,100K,1M,10M
Arenibacter nanhaiticus,,,,3.391164991562634e-06,2.1602468994692896e-07
Kineococcus rhizosphaerae,,,,,5e-08
Shewanella corallii,,,5.773502691896259e-06,1.8708286933869708e-06,4.425306015783918e-07
Parvibaculum indicum,,,9.999999999999999e-06,2.8809720581775865e-06,3.109126351029605e-07
Ferruginibacter lapsinanis,,,5e-06,2.509980079602227e-06,2.6457513110645915e-07
Luteibacter anthropi,,,,5.773502691896258e-07,5.773502691896257e-08
Aliivibrio sifiae,,,,2.5099800796022264e-06,1.2909944487358085e-07
Brucella rhizosphaerae,,,,1.4142135623730952e-06,1.2583057392117916e-07
Francisella salina,,,,1.0000000000000002e-06,1.7320508075688772e-07
Francisella uliginis,,,,1.224744871391589e-06,4.123105625617663e-07
Candidatus Hodgkinia cicadicola,,,,5.773502691896257e-07,1.707825127659933e-07
Oxalicibacterium faecigallinarum,,,,5.773502691896257e-07,3.304037933599835e-07
Pseudoalteromonas sp. S1612,,,,2.7018512172212593e-06,5.744562646538029e-07
Pseudoalteromonas sp. S4389,,,,5.773502691896258e-07,1.632993161855453e-07
Oceanibaculum pacificum,,,,2.7748873851023218e-06,5.909032633745278e-07
Synechococcus sp. KORDI-52,,,,5e-07,1.2909944487358055e-07
Celeribacter neptunius,,,,2.190890230020664e-06,5.85234995535981e-07
Allofrancisella guangzhouensis,,,7.0710678118654756e-06,8.366600265340757e-07,2.7080128015453216e-07
Kushneria sinocarnis,,,7.0710678118654756e-06,7.071067811865476e-07,1.7078251276599345e-07
Sphingobium wenxiniae,,,,5e-07,1.8257418583505536e-07
Motilibacter rhizosphaerae,,,,8.164965809277261e-07,1.258305739211792e-07
Pedobacter namyangjuensis,,,,,2.986078811194819e-07
Halomonas fontilapidosi,,,,,8.164965809277259e-08
Polycyclovorans algicola,,,7.0710678118654756e-06,2.880972058177587e-06,4.991659710623981e-07
Parapedobacter composti,,,,2.3021728866442675e-06,2.6299556396765844e-07
Alistipes indistinctus,,,,1.3416407864998739e-06,1.258305739211792e-07
Succinatimonas hippei,,,,4.472135954999579e-07,1.7078251276599334e-07
Nocardioides panacisoli,,,,7.071067811865475e-07,1.5000000000000002e-07
Acinetobacter rudis,,,,1.8708286933869712e-06,2.828427124746191e-07
Rhizobium vallis,,,,,1.4142135623730952e-07
Marmoricola scoriae,,,7.0710678118654756e-06,8.94427190999916e-07,2.449489742783179e-07
Larkinella arboricola,,,,1.9235384061671345e-06,6.551081335677849e-07
Cecembia lonarensis,,,,1.949358868961793e-06,6.075908711186061e-07
Cohnella sp. AR92,,,,,5e-08
Francisella noatunensis,,,5.773502691896259e-06,5.000000000000001e-07,3.5590260840104367e-07
Paracoccus caeni,,,,1.4142135623730952e-06,2.9439202887759493e-07
Microbulbifer yueqingensis,,,5.773502691896259e-06,2.7018512172212593e-06,7.041543391425871e-07
Nocardioides panaciterrulae,,,,5.477225575051662e-07,3.1091263510296045e-07
Deinococcus humi,,,,5e-07,1.2909944487358058e-07
Haloechinothrix alba,,,,,8.164965809277259e-08
Leucobacter celer,,,,4.472135954999579e-07,1.7078251276599334e-07
Microvirga aerophila,,,,8.164965809277261e-07,1.707825127659932e-07
Segetibacter aerophilus,,,,2e-06,3.201562118716425e-07
Rhodoplanes sp. Z2-YC6860,,,1.414213562373095e-05,2.1908902300206646e-06,4.320493798938574e-07
Agarivorans gilvus,,,5e-06,3.3615472627943217e-06,8.962886439832508e-07
Candidimonas humi,,,,1.0000000000000002e-06,1.258305739211792e-07
Lysobacter ruishenii,,,,,2.217355782608345e-07
Tuwongella immobilis,,,5.773502691896259e-06,2.16794833886788e-06,4.0824829046386294e-07
Vibrio atlanticus,,,,1.7888543819998317e-06,2.1602468994692864e-07
Vibrio owensii,,,,4.472135954999579e-07,2.3629078131263055e-07
Jiangella muralis,,,,,8.164965809277259e-08
Capnocytophaga sp. oral taxon 338,,,,8.164965809277261e-07,5.619905100029122e-07
uncultured Chromatiales bacterium HF0200_41F04,,,,1.5275252316519466e-06,1.258305739211792e-07
uncultured alpha proteobacterium EB080_L58F04,,,5.773502691896259e-06,5.47722557505166e-07,1.825741858350555e-07
uncultured alpha proteobacterium HF0070_05I22,,,,1.0954451150103323e-06,3.862210075418822e-07
uncultured delta proteobacterium HF0010_08B07,,,,1.140175425099138e-06,3.696845502136472e-07
uncultured gamma proteobacterium EB750_07C09,,,,8.164965809277261e-07,4.6457866215887846e-07
Kaistella chaponensis,,,,1.7320508075688771e-06,5.188127472091127e-07
Chitinivorax tropicus,,,,1.51657508881031e-06,3.696845502136472e-07
Alteromonas naphthalenivorans,,,,4.415880433163924e-06,8.139410298049853e-07
Azospirillum sp. TSO5,,,,7.071067811865475e-07,5.773502691896257e-08
Bradyrhizobium lablabi,,,,1.224744871391589e-06,3.5000000000000004e-07
Devosia psychrophila,,,,1.140175425099138e-06,9.574271077563382e-08
Povalibacter uvarum,,,5.773502691896259e-06,2.0736441353327718e-06,8.164965809277251e-08
Neomicrococcus lactis,,,,7.071067811865475e-07,1e-07
Flavobacterium phragmitis,,,,9.574271077563383e-07,2.3804761428476164e-07
Virgisporangium aliadipatigenens,,,,4.47213595499958e-07,2.449489742783178e-07
uncultured marine bacterium MedDCM-OCT-S08-C116,,,5.773502691896259e-06,3.1144823004794877e-06,5.188127472091124e-07
uncultured marine bacterium MedDCM-OCT-S09-C247,,,,2.16794833886788e-06,2.7537852736430503e-07
Tepidamorphus gemmatus,,,7.0710678118654756e-06,3.911521443121589e-06,8.421203397773188e-07
Sulfuritalea hydrogenivorans,,,,3.0331501776206202e-06,7.187952884282609e-07
Methylobacillus gramineus,,,,1.414213562373095e-06,3.095695936834452e-07
Desulfuribacillus alkaliarsenatis,,,,,1.5e-07
Acidiphilium iwatense,,,5.773502691896259e-06,5.773502691896258e-07,3.862210075418822e-07
Kangiella spongicola,,,7.0710678118654756e-06,1.9493588689617926e-06,2.3804761428476183e-07
Salinisphaera orenii,,,,,1.892969448600091e-07
Caenispirillum salinarum,,,5.773502691896259e-06,4.08248290463863e-06,6.377042156569667e-07
Fodinibius salinus,,,,4.472135954999579e-07,1.6329931618554518e-07
Muricauda beolgyonensis,,,1.7320508075688774e-05,4.764451699828639e-06,6.499999999999998e-07
Massilia umbonata,,,,,1.4999999999999997e-07
Amycolatopsis circi,,,,,9.57427107756338e-08
Psychrobacter sp. 4Bb,,,,1.30384048104053e-06,4.112987559751021e-07
Nannocystis pusilla,,,,1.3038404810405294e-06,2.753785273643048e-07
Alkalitalea saponilacus,,,,5.477225575051662e-07,2.3804761428476183e-07
Rhizobium subbaraonis,,,,,1.4142135623730954e-07
Sedimentibacter acidaminivorans,,,,,1.914854215512676e-07
Pelolinea submarina,,,,5e-07,1.892969448600091e-07
Arcobacter ellisii,,,,9.574271077563383e-07,1.8257418583505539e-07
Microbulbifer mangrovi,,,,8.366600265340756e-07,2.3629078131263037e-07
Alteribacillus iranensis,,,,5e-07,9.57427107756338e-08
Dichotomicrobium thermohalophilum,,,,3.847076812334269e-06,6.055300708194984e-07
Jannaschia aquimarina,,,5e-06,2.1213203435596433e-06,3.3040379335998375e-07
Oxalobacteraceae bacterium IMCC9480,,,,2.280350850198276e-06,2.7537852736430503e-07
Aliidiomarina taiwanensis,,,,2.9154759474226503e-06,6.448514040717702e-07
Chryseolinea serpens,,,,9.57427107756338e-07,1.632993161855453e-07
Legionella steelei,,,,4.47213595499958e-07,2.886751345948129e-07
Mycobacteroides franklinii,,,,1.5275252316519466e-06,4.9999999999999945e-08
Podila epigama,,,,,8.164965809277259e-08
Bremerella alba,,,,2.5099800796022264e-06,4.6904157598234304e-07
Rhodoligotrophos appendicifer,,,,2.345207879911715e-06,5.251983752196242e-07
Candidatus Megaira polyxenophila,,,,8.366600265340756e-07,2.6299556396765834e-07
Vibrio maritimus,,,,2.3021728866442675e-06,4.787135538781689e-07
Barrientosiimonas humi,,,,8.94427190999916e-07,1.2583057392117916e-07
Cryobacterium roopkundense,,,,,5e-08
Methylovorus menthalis,,,,5.773502691896258e-07,2.0615528128088306e-07
Halopseudomonas formosensis,,,,1.6733200530681511e-06,2.1602468994692877e-07
Epithemia contorta,,,9.999999999999999e-06,2.3021728866442675e-06,2.5819888974716116e-07
Psychrobacter sp. DAB_AL43B,,,,1.30384048104053e-06,2.6299556396765844e-07
Sphingomonas sp. KC8,,,,9.574271077563383e-07,1.7078251276599329e-07
Rhizochromulina marina,,,,1.816590212458495e-06,2.1602468994692882e-07
Legionella massiliensis,,,,4.472135954999579e-07,1.5000000000000007e-07
Echinicola shivajiensis,,,,1.1401754250991382e-06,3.0956959368344504e-07
Microlunatus flavus,,,,1.414213562373095e-06,3.1622776601683797e-07
Synechococcus sp. A15-28,,,7.0710678118654756e-06,1.4142135623730952e-06,2.217355782608345e-07
Acetobacteraceae bacterium AT-5844,,,,5e-07,2.2173557826083453e-07
Pseudoalteromonas sp. AC163,,,,5.47722557505166e-07,3.862210075418823e-07
Azospirillum baldaniorum,,,,2.8809720581775865e-06,8.041558721209877e-07
Fontimonas thermophila,,,,2.4899799195977465e-06,3.0956959368344525e-07
Limimonas halophila,,,,1.949358868961793e-06,6.652067347825034e-07
Sediminibacterium goheungense,,,,1.3038404810405296e-06,1.9148542155126764e-07
Paenibacillus piscarius,,,,,5e-08
Candidatus Rickettsia colombianensi,,,,8.164965809277261e-07,2.217355782608345e-07
Acinetobacter puyangensis,,,,2.073644135332772e-06,2.1602468994692864e-07
Limnohabitans sp. 2KL-27,,,,1.7888543819998317e-06,4.349329450233296e-07
Altererythrobacter segetis,,,,1.788854381999832e-06,5.500000000000002e-07
Alcanivorax sp. NBRC 102024,,,,1.1547005383792516e-06,1.8257418583505536e-07
Geobacter luticola,,,,5.773502691896257e-07,2.6457513110645904e-07
Hoeflea sp. 108,,,,5e-07,2.081665999466133e-07
Vibrio quintilis,,,,1.816590212458495e-06,3.3040379335998354e-07
Marinifilum flexuosum,,,,1.095445115010332e-06,1.9148542155126759e-07
Limnoraphis robusta,,,,1.816590212458495e-06,1.4142135623730944e-07
SAR86 cluster bacterium SAR86A,,,,2.121320343559643e-06,5.188127472091125e-07
Methylotenera sp. 1P/1,,,,,5e-08
Undibacterium squillarum,,,,1.0000000000000002e-06,3.696845502136472e-07
uncultured bacterium ws020C1,,,,5e-07,1.7078251276599329e-07
uncultured bacterium ws034A6,,,,1.2583057392117917e-06,3.1622776601683797e-07
uncultured bacterium ws198A12,,,,,2.3094010767585028e-07
Novosphingobium sp. AP12,,,5.773502691896259e-06,9.57427107756338e-07,9.574271077563389e-08
Flavobacterium sp. CF136,,,,1.0000000000000002e-06,2.380476142847617e-07
Polaromonas sp. CF318,,,,8.94427190999916e-07,2.081665999466133e-07
Acinetobacter sp. CIP 102129,,,,,
Myroides guanonis,,,7.0710678118654756e-06,2.9154759474226508e-06,4.193248541803041e-07
Paenibacillus taihuensis,,,,,1.892969448600091e-07
Tumebacillus flagellatus,,,,,1.5000000000000002e-07
Cyclophora tabellariformis,,,,,5e-08
Nocardia sp. BMG111209,,,,,1e-07
Diaminobutyricimonas aerilata,,,,1.4142135623730954e-06,2.70801280154532e-07
Homoserinimonas aerilata,,,,,1.2909944487358053e-07
Sulfurovum sp. AR,,,5.773502691896259e-06,2.16794833886788e-06,6.324555320336752e-07
Sphingomonas carotinifaciens,,,,1.3416407864998737e-06,3.415650255319866e-07
Sphingomonas jatrophae,,,,8.944271909999158e-07,5.715476066494084e-07
gamma proteobacterium BDW918,,,,5.773502691896258e-07,3.3040379335998343e-07
Leptolyngbya sp. PCC 6406,,,,1.816590212458495e-06,3.304037933599836e-07
Aulographum hederae,,,,7.071067811865477e-07,7.767453465154031e-07
Agrobacterium fabrum,,,,,1.2583057392117916e-07
Hazenella coriacea,,,,,9.57427107756338e-08
Myroides injenensis,,,,1.9235384061671345e-06,5.188127472091127e-07
Sodalis-like symbiont of Philaenus spumarius,,,,,1e-07
Aquimarina sp. Aq135,,,,4.560701700396552e-06,1.2583057392117903e-07
Wenyingzhuangia marina,,,5.773502691896259e-06,3.5637059362410925e-06,6.701989754294368e-07
Rhizobium ipomoeae,,,,1.914854215512676e-06,2.3804761428476172e-07
Zancudomyces culisetae,,,,8.944271909999158e-07,1.2909944487358058e-07
Aliifodinibius sediminis,,,,1.7888543819998317e-06,4.031128874149276e-07
Sinirhodobacter ferrireducens,,,,2.309401076758503e-06,2.5166114784235833e-07
Vibrio marisflavi,,,,1.3038404810405296e-06,5.887840577551899e-07
Acinetobacter boissieri,,,,1.2909944487358056e-06,3.511884584284247e-07
Phaeovibrio sulfidiphilus,,,,1.5e-06,2.5819888974716106e-07
Quasibacillus thermotolerans,,,,,1e-07
Candidatus Cyrtobacter zanobii,,,,1.923538406167134e-06,3.696845502136471e-07
Phaeobacter sp. 11ANDIMAR09,,,7.0710678118654756e-06,1.9235384061671345e-06,3.5118845842842474e-07
Ruegeria sp. 6PALISEP08,,,1.414213562373095e-05,1.8165902124584949e-06,4.499999999999999e-07
Microbacterium gorillae,,,,,1.6329931618554518e-07
Caballeronia udeis,,,,,1.2583057392117916e-07
Ideonella paludis,,,7.0710678118654756e-06,1.5811388300841898e-06,2.5819888974716116e-07
Candidatus Pantoea carbekii,,,,1.3038404810405296e-06,2.6457513110645904e-07
Janthinobacterium sp. B9-8,,,,,5e-08
Cellvibrio zantedeschiae,,,5.773502691896259e-06,2.7386127875258303e-06,7.788880963698618e-07
Dickeya oryzae,,,,,
Pseudooceanicola antarcticus,,,,3.03315017762062e-06,4.3204937989385765e-07
Profundibacterium mesophilum,,,,3.2863353450309967e-06,5.773502691896258e-07
Cellulomonas sp. HLT2-17,,,,8.164965809277261e-07,2.629955639676583e-07
Tamaricihabitans halophyticus,,,,,2.0615528128088303e-07
Alistipes sp. CAG:157,,,,,5.773502691896258e-08
Mycoplasma sp. CAG:611,,,,,5.773502691896257e-08
Prevotella sp. CAG:755,,,,,5.773502691896257e-08
Firmicutes bacterium CAG:238,,,,,
Odoribacter laneus CAG:561,,,,5.773502691896258e-07,5e-08
Frischella perrara,,,,8.366600265340757e-07,1.258305739211792e-07
Melaminivora jejuensis,,,,1.140175425099138e-06,3.415650255319866e-07
Pseudomonas sihuiensis,,,,,8.164965809277259e-08
Paracoccus siganidrum,,,,1.9235384061671345e-06,2.0615528128088303e-07
Meira miltonrushii,,,,7.071067811865476e-07,2.8284271247461903e-07
Acidiferrobacter sp. SPIII_3,,,,9.57427107756338e-07,1.5000000000000005e-07
Nocardioides sp. Iso805N,,,,1.1547005383792516e-06,5e-08
Cycloclasticus sp. symbiont of Bathymodiolus heckerae,,,1.414213562373095e-05,1.7888543819998317e-06,4.966554808583778e-07
Niabella drilacis,,,,5.773502691896258e-07,8.164965809277259e-08
Crassaminicella profunda,,,,,1.258305739211791e-07
Streptomyces sp. WMMB 322,,,,2.081665999466133e-06,2.2173557826083448e-07
Nitrosospira lacus,,,,9.574271077563383e-07,2.8722813232690147e-07
Kaistia hirudinis,,,,5.000000000000001e-07,1.4142135623730954e-07
Photobacterium gaetbulicola,,,5.773502691896259e-06,1.140175425099138e-06,4.1231056256176617e-07
Acinetobacter sp. SM34,,,,,5.773502691896258e-08
Kiritimatiella glycovorans,,,5.773502691896259e-06,8.94427190999916e-07,2.986078811194818e-07
Arthrobacter sp. H41,,,,,1.2583057392117916e-07
Dendrothele bispora,,,,5e-07,8.164965809277259e-08
Penicillium subrubescens,,,,5.773502691896258e-07,1.2909944487358055e-07
Capnocytophaga sp. oral taxon 878,,,,1.5165750888103101e-06,3.0956959368344525e-07
Peptostreptococcaceae bacterium oral taxon 113,,,,,
Pseudidiomarina planktonica,,,,1.3038404810405294e-06,1.2583057392117903e-07
Paraburkholderia aspalathi,,,,9.57427107756338e-07,3.1091263510296056e-07
Melghiribacillus thermohalophilus,,,,7.071067811865475e-07,1.6329931618554523e-07
Bradyrhizobium sp. CCBAU 53351,,,,,1.2909944487358055e-07
Alkalispirochaeta odontotermitis,,,5.773502691896259e-06,1.3416407864998739e-06,2.2173557826083458e-07
Paenibacillus lemnae,,,,7.071067811865475e-07,1.707825127659933e-07
Thermus caliditerrae,,,,,
Odontella regia,,,,5e-07,1.4142135623730954e-07
Pantoea sp. BRM17,,,,,
Undibacterium jejuense,,,,1.2909944487358056e-06,3.651483716701107e-07
Naumannella cuiyingiana,,,,,9.57427107756338e-08
Flavihumibacter solisilvae,,,,1.5165750888103101e-06,3.304037933599835e-07
Acinetobacter harbinensis,,,,1.3038404810405294e-06,4.5092497528228936e-07
Falsirhodobacter deserti,,,,1.9235384061671345e-06,4.5000000000000014e-07
Roseivivax marinus,,,5.773502691896259e-06,2.302172886644268e-06,3.3166247903553974e-07
Tenacibaculum sp. 47A_GOM-205m,,,,1.7888543819998317e-06,6.075908711186063e-07
Nocardioides sp. URHA0032,,,,,2.645751311064591e-07
Nocardioides sp. URHA0020,,,,2.7080128015453206e-06,2.872281323269015e-07
Sphaerisporangium rufum,,,,1.7320508075688771e-06,8.164965809277259e-08
Leptolyngbya sp. Heron Island J,,,,1.7888543819998317e-06,7.088723439378913e-07
Candidatus Actinomarina minuta,,,,3.3466401061363027e-06,8.504900548115386e-07
Clostridium sp. Ade.TY,,,,4.47213595499958e-07,4.0824829046386294e-07
Vulgatibacter incomptus,,,,1.0000000000000002e-06,3.403429642777023e-07
Solimonas terrae,,,,1.4142135623730952e-06,2.986078811194818e-07
Marinobacter sp. C1S70,,,,,5.773502691896257e-08
Candidatus Competibacter denitrificans,,,,2.073644135332772e-06,7.234178138070235e-07
Gracilibacillus alcaliphilus,,,,,5.773502691896257e-08
Acinetobacter sp. TGL-Y2,,,,1.6431676725154986e-06,3.0000000000000015e-07
Endomicrobium proavitum,,,,,1.5e-07
Oceanisphaera profunda,,,,2e-06,2.5819888974716116e-07
Chryseobacterium arachidis,,,,,9.57427107756338e-08
Marinobacter salarius,,,5.773502691896259e-06,2.6076809620810596e-06,9.94568583189046e-07
Flavobacterium sp. AED,,,,1.5165750888103101e-06,3.095695936834452e-07
Candidatus Entotheonella gemina,,,,8.164965809277261e-07,9.574271077563379e-08
Chenggangzhangella methanolivorans,,,,5.773502691896258e-07,2.943920288775949e-07
Polymorphobacter fuscus,,,,1.5275252316519466e-06,1.2909944487358058e-07
Vespertiliibacter pulmonis,,,,,2.0816659994661328e-07
Acuticoccus yangtzensis,,,,,2.2173557826083453e-07
Aquimarina megaterium,,,,1.140175425099138e-06,3.7416573867739424e-07
Wenxinia saemankumensis,,,5e-06,3.114482300479487e-06,7.544313531837517e-07
Caenimonas sp. SL110,,,,2.588435821108957e-06,6.020797289396146e-07
Coniochaeta sp. PMI_546,,,,,5.773502691896258e-08
Candidatus Accumulibacter sp. BA-92,,,5.773502691896259e-06,1.0000000000000002e-06,5.909032633745278e-07
Bacillus sp. SA1-12,,,,,9.57427107756338e-08
uncultured marine thaumarchaeote KM3_70_D04,,,,,5e-08
uncultured marine group II/III euryarchaeote KM3_133_F10,,,,,5.773502691896258e-08
Candidatus Phaeomarinobacter ectocarpi,,,7.0710678118654756e-06,2.1679483388678804e-06,7.767453465154028e-07
Candidatus Nitrososphaera evergladensis,,,,,5e-08
Botrytis sinoallii,,,,,1.4142135623730954e-07
Cellulomonas massiliensis,,,,,1.2583057392117916e-07
Thioalkalivibrio sp. HK1,,,,3.420526275297414e-06,4.3493294502332917e-07
Prauserella isguenensis,,,,,1.5000000000000002e-07
Basilea psittacipulmonis,,,,5.477225575051662e-07,1.258305739211791e-07
Ensifer glycinis,,,,,2.0615528128088303e-07
Wenyingzhuangia heitensis,,,,3.7815340802378076e-06,7.593857166596349e-07
Paracoccus lutimaris,,,5.773502691896259e-06,2.7018512172212593e-06,4.573474244670748e-07
Pseudomonas capeferrum,,,7.0710678118654756e-06,,1.4142135623730952e-07
Pseudorhizobium marinum,,,,,1.2583057392117916e-07
Smithella sp. SCADC,,,,,2.753785273643051e-07
Clostridium culturomicium,,,,7.071067811865475e-07,2.1602468994692867e-07
Candidatus Moduliflexus flocculans,,,,2.4899799195977465e-06,7.937253933193774e-07
Rhizobacter sp. OV335,,,,1e-06,1.892969448600091e-07
Thiopseudomonas denitrificans,,,5.773502691896259e-06,2.3452078799117152e-06,7.365459931328119e-07
Aureibacillus halotolerans,,,,,5.773502691896258e-08
Rhodopseudomonas pseudopalustris,,,,,
Shewanella mangrovi,,,1e-05,1.6329931618554524e-06,5.715476066494081e-07
Nocardioides albidus,,,,5.773502691896258e-07,5.773502691896257e-08
Amphiplicatus metriothermophilus,,,7.0710678118654756e-06,2.7748873851023218e-06,2.872281323269014e-07
Paracoccus sp. SM22M-07,,,,1.140175425099138e-06,4.0311288741492746e-07
Nostoc parmelioides,,,,,5.773502691896257e-08
bacterium YEK0313,,,,1.7320508075688776e-06,2.3094010767585028e-07
beta proteobacterium AAP51,,,,1.6431676725154986e-06,4.654746681256313e-07
Novosphingobium sp. AAP93,,,,5.773502691896258e-07,2.8722813232690147e-07
Hydromonas duriensis,,,,1.5165750888103103e-06,8.164965809277268e-08
Rickettsiales bacterium Ac37b,,,7.0710678118654756e-06,1.9235384061671345e-06,6.608075867199671e-07
Thalassospira australica,,,,1e-06,2.2173557826083448e-07
Mucilaginibacter roseus,,,,1.5275252316519466e-06,2.3804761428476167e-07
Mycolicibacterium sarraceniae,,,,,1.2583057392117914e-07
Nocardia donostiensis,,,,7.071067811865475e-07,5e-08
Sulfurovum sp. FS08-3,,,,8.164965809277261e-07,5e-08
Oceanicella sp. SM1341,,,,2.345207879911715e-06,7.187952884282608e-07
Cyclotella sp. WC03_2,,,,3.63318042491699e-06,5.354126134736339e-07
Thioclava electrotropha,,,,,3.559026084010437e-07
Aetokthonos hydrillicola,,,,1.2909944487358056e-06,4.99165971062398e-07
Methanoculleus taiwanensis,,,,,1.7320508075688775e-07
Sulfuriferula multivorans,,,,8.944271909999158e-07,1.892969448600091e-07
Limoniibacter endophyticus,,,,8.366600265340755e-07,4.272001872658766e-07
Geobacter sp. AOG2,,,,1.3038404810405296e-06,2.0615528128088303e-07
Jaminaea rosea,,,,,1.892969448600091e-07
Proteus terrae,,,,5.773502691896258e-07,2.4494897427831784e-07
Anomoeoneis sculpta,,,,,8.164965809277259e-08
Pseudovibrio sp. POLY-S9,,,,,8.164965809277259e-08
Pyricularia pennisetigena,,,,,
Nitrosopumilus adriaticus,,,5.773502691896259e-06,4.47213595499958e-07,2.645751311064589e-07
Bacillus sp. 445_BSPC,,,,,5e-08
Apibacter mensalis,,,,1.5275252316519466e-06,1.5000000000000005e-07
Terriglobus albidus,,,,5.773502691896257e-07,2.3804761428476162e-07
Achromatium sp. WMS3,,,,1.6431676725154984e-06,2.886751345948129e-07
Nitrospira sp. OLB3,,,,,5.773502691896257e-08
Chloroflexi bacterium OLB14,,,,8.94427190999916e-07,3.201562118716425e-07
Bacteroidetes bacterium OLB11,,,,2.0736441353327726e-06,3.593976442141306e-07
Parcubacteria bacterium OLB19,,,,9.57427107756338e-07,2.5e-07
Bradyrhizobium sp. LTSP885,,,,,1.1547005383792514e-07
Cellvibrio sp. pealriver,,,,5.47722557505166e-07,4.3588989435406724e-07
Massilibacterium senegalense,,,,,8.164965809277259e-08
bacterium 42_11,,,,,5e-08
Zophobihabitans entericus,,,,5e-07,1.258305739211791e-07
Planctomyces sp. SH-PL62,,,,1.5165750888103101e-06,1.8929694486000913e-07
Aureimonas sp. AU12,,,,,2.70801280154532e-07
Citrobacter portucalensis,,,,,2.0615528128088303e-07
Aliiroseovarius pelagivivens,,,,1.3416407864998732e-06,5.965176722724422e-07
Burkholderia sp. L27(2015),,,,1.2583057392117915e-06,2.3629078131263055e-07
Nonomuraea zeae,,,,,8.164965809277259e-08
Proteiniphilum saccharofermentans,,,,1.414213562373095e-06,8.164965809277259e-08
Shewanella gelidii,,,1.414213562373095e-05,2.302172886644268e-06,6.68331255192114e-07
Devosia sp. H5989,,,,,1e-07
Flavobacterium buctense,,,,1.5165750888103103e-06,2.828427124746191e-07
Claviceps monticola,,,,,
Photobacterium galatheae,,,,1.1547005383792516e-06,3.862210075418822e-07
SAR86 cluster bacterium BACL1 MAG-120920-bin57,,,,5.773502691896258e-07,1.2909944487358058e-07
Acidimicrobium sp. BACL17 MAG-120823-bin42,,,,1.7888543819998317e-06,3.3665016461206934e-07
Actinobacteria bacterium BACL4 MAG-120813-bin39,,,,5.773502691896258e-07,1.914854215512676e-07
Cryomorphaceae bacterium BACL18 MAG-120924-bin36,,,7.0710678118654756e-06,1.1401754250991376e-06,1.4142135623730936e-07
Rhodobacter sp. BACL10 MAG-120910-bin24,,,5.773502691896259e-06,4.183300132670378e-06,1.7078251276599313e-07
Verrucomicrobia subdivision 6 bacterium BACL9 MAG-120924-bin69,,,,,1.5000000000000002e-07
Nakamurella aerolata,,,,,5.773502691896258e-08
Acidovorax sp. SCN 68-22,,,5.773502691896259e-06,1.2909944487358056e-06,2.3629078131263037e-07
Comamonas sp. SCN 65-56,,,,1.6733200530681511e-06,8.164965809277268e-08
Mesorhizobium sp. SCN 65-20,,,,,8.164965809277259e-08
Microbacterium sp. SCN 70-27,,,,,5e-08
Rubrivivax sp. SCN 70-15,,,5e-06,2.60768096208106e-06,3.5590260840104383e-07
Thiomonas sp. SCN 64-16,,,,,8.164965809277259e-08
uncultured delta proteobacterium Rifle_16ft_4_minimus_27247,,,,,
Rhodobacteraceae bacterium HLUCCA09,,,,5.47722557505166e-07,2.6457513110645904e-07
Nitratireductor soli,,,,1.5165750888103101e-06,4.9999999999999945e-08
Massilibacteroides vaginae,,,,5e-07,4.0414518843273795e-07
Limnohabitans sp. 103DPR2,,,,8.164965809277261e-07,1.707825127659933e-07
Ventosimonas gracilis,,,,1.140175425099138e-06,4.5734742446707464e-07
Flavobacterium aquicola,,,,1.816590212458495e-06,6.075908711186061e-07
Chthonobacter albigriseus,,,,1.9235384061671345e-06,4.0311288741492756e-07
Flavobacterium tistrianum,,,,1.1547005383792516e-06,1.414213562373095e-07
Noviherbaspirillum humi,,,,1.5165750888103101e-06,2.9439202887759493e-07
Neidium dilatatum,,,,,5e-08
Bacteroidetes bacterium UKL13-3,,,,2.302172886644268e-06,4.203173404306166e-07
Clostridium luticellarii,,,,5.773502691896257e-07,9.57427107756338e-08
Sphingomonas crusticola,,,,1.2583057392117915e-06,9.574271077563379e-08
Psychrobacter sp. P11G5,,,7.0710678118654756e-06,1.5165750888103103e-06,3.304037933599836e-07
Candidatus [Bacteroides] periocalifornicus,,,,5.47722557505166e-07,2.1602468994692867e-07
Faecalibaculum rodentium,,,,,1.707825127659933e-07
Gemmatimonas sp. SM23_52,,,7.0710678118654756e-06,2.362907813126304e-06,3.1091263510296056e-07
Phycisphaerae bacterium SM23_33,,,1.414213562373095e-05,1.4142135623730954e-06,2.5819888974716106e-07
candidate division BRC1 bacterium SM23_51,,,,2.3452078799117152e-06,3.696845502136472e-07
Latescibacteria bacterium DG_63,,,,1.095445115010332e-06,1.8257418583505536e-07
Spirochaetes bacterium DG_61,,,,5.000000000000001e-07,3.4034296427770234e-07
Brevundimonas sp. BAL450,,,,,9.57427107756338e-08
Anabaena sp. CRKS33,,,,,1e-07
Epulopiscium sp. SCG-C07WGA-EpuloA2,,,,,5e-08
Stygiella incarcerata,,,,1.0000000000000002e-06,1.2583057392117916e-07
Domibacillus epiphyticus,,,,,1.1547005383792514e-07
Labilibaculum antarcticum,,,2.1213203435596428e-05,8.366600265340756e-07,7.973915809270453e-07
Psychrobacter sp. AntiMn-1,,,,2.863564212655271e-06,9.25562891794321e-07
Planktothrix sp. PCC 11201,,,,1.5275252316519466e-06,8.164965809277259e-08
Nitrincola schmidtii,,,1.527525231651947e-05,1.788854381999832e-06,7.804912982645397e-07
