,1K,10K,100K,1M,10M
Ichthyobacterium,,0.0001,1e-05,3.7999999999999996e-06,4.225e-06
Tianweitania,,0.0001,1e-05,5.8e-06,4.35e-06
Jiella,,0.0001,2.25e-05,2.16e-05,2.1975e-05
Ichthyenterobacterium,,0.0001,7.000000000000001e-05,6.96e-05,6.3975e-05
Clostridioides,,0.0001,1e-05,4.399999999999999e-06,3.4999999999999995e-06
Candidatus Neptunochlamydia,,0.0001,2e-05,4.6e-06,3.35e-06
Pistricoccus,,0.0001,1e-05,5.8e-06,4.5e-06
Pseudohoeflea,,0.0001,2e-05,9.400000000000001e-06,9.325e-06
Marinibacterium,,0.0001,2.5e-05,1.5799999999999998e-05,1.76e-05
Tsunamia,,0.0001,,1.6666666666666665e-06,5.75e-07
Telluribacter,,0.0001,1.3333333333333335e-05,1.0399999999999999e-05,1.0350000000000001e-05
Ancylomarina,,0.0001,3.8e-05,3.26e-05,3.1100000000000004e-05
Candidatus Nitrosoglobus,,0.0001,1e-05,6.6e-06,6.975e-06
Lusitaniella,,0.0001,1.4000000000000001e-05,6.6e-06,5.7999999999999995e-06
Membranicola,,0.0001,6.400000000000001e-05,5.2000000000000004e-05,5.13e-05
Nothophytophthora,,0.0001,1.5e-05,5.400000000000001e-06,5.425e-06
Monaibacterium,,0.0001,6.6e-05,5.04e-05,5.5775e-05
Agaribacterium,,0.00015000000000000001,1.7500000000000002e-05,1.98e-05,1.8549999999999997e-05
Oryzisolibacter,,0.0001,1.5000000000000002e-05,4.8e-06,5.375e-06
Parendozoicomonas,,0.0001,3.5999999999999994e-05,1.78e-05,1.6225e-05
Pararheinheimera,,0.0001,2e-05,9e-06,9.475e-06
Mangrovicoccus,,0.00015000000000000001,2.6000000000000002e-05,1.9e-05,1.9425e-05
Chachezhania,,0.0001,4.4e-05,3.1400000000000004e-05,3.3525e-05
Hwanghaeella,,0.0001,2.7500000000000004e-05,2.0399999999999998e-05,2.2349999999999998e-05
Solirhodobacter,,0.0001,1.8e-05,1.1200000000000001e-05,1.045e-05
Neobacillus,,0.0001,1e-05,6.2e-06,6.175e-06
Acidimangrovimonas,,0.0001,1e-05,7.8e-06,9.325e-06
Pseudorivibacter,,0.0001,2e-05,6.2e-06,6.925e-06
Urechidicola,,0.0001,1.8e-05,3.7e-05,3.1100000000000004e-05
Cochleicola,,0.0001,3.8e-05,4.0799999999999996e-05,4.3725e-05
Denitrobaculum,,0.0001,3.5000000000000004e-05,2.56e-05,2.6300000000000002e-05
Actinomortierella,,0.0001,,2.6e-06,2.75e-06
Maridesulfovibrio,,0.0001,1.2000000000000002e-05,9.6e-06,7.6e-06
Algibacillus,,0.00015000000000000001,3.8e-05,3.0399999999999997e-05,3.005e-05
Candidatus Sarmatiella,,0.0001,1.5000000000000002e-05,3.75e-06,2.2750000000000002e-06
Segnochrobactrum,,0.0001,,2e-06,3.4e-06
Calidifontimicrobium,,0.0001,1.8e-05,9.199999999999998e-06,8.999999999999999e-06
Wocania,,0.00015000000000000001,6.6e-05,5.6399999999999995e-05,6.0524999999999994e-05
Alterinioella,,0.0001,2e-05,2.04e-05,1.955e-05
Cognaticolwellia,,0.0002,0.00018600000000000002,0.0001848,0.00018705
Falsiruegeria,,0.00016666666666666666,3.2000000000000005e-05,3.62e-05,4.07e-05
Maribrevibacterium,,0.0001,1e-05,1.0599999999999998e-05,1.1275000000000001e-05
Sediminihaliea,,0.00015000000000000001,6.6e-05,7.02e-05,6.9125e-05
Pseudostreptobacillus,,0.0001,,1e-06,2.75e-07
Sandaracinomonas,,0.0001,1.666666666666667e-05,6.999999999999999e-06,6.7e-06
Yangia,,0.0001,2.6000000000000002e-05,2.1000000000000002e-05,1.9725000000000002e-05
Kineobactrum,,0.0003,0.00018200000000000003,0.0001854,0.000172475
Desulfonema,,0.00023333333333333333,5e-05,5.26e-05,5.5049999999999996e-05
Rickettsia,,0.0002,0.0002,0.00017959999999999997,0.00017947499999999999
Amycolatopsis,,0.0002,4e-05,3.06e-05,2.9825e-05
Coccomyxa,,0.00015000000000000001,2.7500000000000004e-05,3.4200000000000005e-05,3.7000000000000005e-05
Cupriavidus,,0.00015000000000000001,5e-05,6.36e-05,6.227500000000001e-05
Ottowia,,0.00015000000000000001,4.2000000000000004e-05,4.38e-05,4.24e-05
Saccharophagus,,0.0002,6.8e-05,5.26e-05,5.1074999999999995e-05
Candidimonas,,0.0002,1.7500000000000002e-05,1.3000000000000001e-05,1.0525e-05
Piscinibacter,,0.00013333333333333334,1.5000000000000002e-05,1.3e-05,1.59e-05
Nafulsella,,0.0002,2.5e-05,1.26e-05,1.5524999999999998e-05
Pseudohaliea,,0.00015000000000000001,5.8000000000000014e-05,7.26e-05,7.045e-05
Pelagibaculum,,0.0002,3.2000000000000005e-05,3.2200000000000003e-05,3.2974999999999995e-05
Thalassorhabdomicrobium,,0.0002,3.2000000000000005e-05,4.24e-05,3.9699999999999996e-05
Symmachiella,,0.0002,0.000122,0.00010160000000000002,0.00010224999999999999
Altericroceibacterium,,0.00013333333333333334,2.5e-05,2.3800000000000003e-05,2.63e-05
Methylophilus,,0.00015000000000000001,2.2e-05,3.24e-05,3.1425e-05
Polyangium,,0.0001,2e-05,8.6e-06,9.725e-06
Ancylobacter,,0.0001,1.6666666666666667e-05,1.04e-05,1.2425e-05
Flectobacillus,,0.0001,1.4000000000000001e-05,9.4e-06,1.0175e-05
Neisseria,,0.0001,2.5e-05,3.1e-05,2.7499999999999998e-05
Anaplasma,,0.0001,1e-05,3.6000000000000003e-06,2.8000000000000003e-06
Butyrivibrio,,0.0001,1e-05,3.8e-06,4.675e-06
Desulfomicrobium,,0.0001,1.5000000000000002e-05,7.3999999999999995e-06,6.650000000000001e-06
Capnocytophaga,,0.0001,7.800000000000001e-05,9.14e-05,8.1825e-05
Geodermatophilus,,0.0001,1e-05,1.36e-05,1.3675e-05
Aeromicrobium,,0.0001,2.2e-05,2.16e-05,1.98e-05
Vagococcus,,0.0001,2e-05,3.2500000000000002e-06,2.225e-06
Rhizosolenia,,0.0001,3.6e-05,3.540000000000001e-05,3.3e-05
Chroomonas,,0.0001,1.3333333333333335e-05,9.6e-06,9.25e-06
Rhizopus,,0.0001,1.6666666666666667e-05,1.12e-05,1.3425e-05
Pachysolen,,0.0001,1e-05,,3.2499999999999996e-07
Ceratobasidium,,0.0001,,1.2499999999999999e-06,1.6e-06
Halteria,,0.0001,1.8e-05,3.18e-05,2.6074999999999997e-05
Suttonella,,0.0001,2e-05,5.6e-06,6.925e-06
Thiocystis,,0.0001,3.4e-05,2.5799999999999997e-05,2.5425e-05
Trebouxia,,0.0001,1.6000000000000003e-05,2.04e-05,2.0725000000000002e-05
Phyllobacterium,,0.0001,2.2e-05,2.52e-05,2.395e-05
Sinorhizobium,,0.0001,3.0000000000000004e-05,1.98e-05,2.2125e-05
Arcanobacterium,,0.0001,,2.4e-06,2.25e-06
Alicyclobacillus,,0.0001,1.5000000000000002e-05,1.06e-05,9.025e-06
Veillonella,,0.0001,1e-05,3.2e-06,3.4749999999999998e-06
Thalassionema,,0.0001,2.8000000000000003e-05,3.5e-05,3.275e-05
Acidobacterium,,0.0001,2e-05,4.6e-06,5.25e-06
Exiguobacterium,,0.0001,3.2000000000000005e-05,2.52e-05,2.6549999999999998e-05
Chrysochromulina,,0.0001,5e-05,3.56e-05,3.2174999999999996e-05
Desulfitobacterium,,0.0001,1e-05,2e-06,1.8499999999999999e-06
Pyramimonas,,0.0001,1.666666666666667e-05,8.400000000000001e-06,7.6e-06
Xylaria,,0.0001,1e-05,6.400000000000001e-06,5.1750000000000004e-06
Rubrobacter,,0.0001,6e-05,4.5e-05,4.315e-05
Brevibacillus,,0.0001,1.25e-05,1.4399999999999998e-05,1.1775e-05
Methylopila,,0.0001,1.3333333333333335e-05,3.2000000000000007e-06,4.399999999999999e-06
Thorea,,0.0001,1e-05,8.5e-06,7.350000000000001e-06
Maricaulis,,0.0001,3.6666666666666666e-05,1.8800000000000003e-05,1.9299999999999998e-05
Asticcacaulis,,0.0001,2.25e-05,1.72e-05,1.8375e-05
Thiohalocapsa,,0.00013333333333333334,0.000116,0.00011180000000000001,0.00011729999999999999
Rhodothalassium,,0.0001,2e-05,5.4e-06,7.075e-06
Rhodovibrio,,0.0001,1.3333333333333335e-05,8.8e-06,9.974999999999999e-06
Roseospira,,0.0001,2.666666666666667e-05,1.96e-05,1.925e-05
Marmoricola,,0.0001,2.6000000000000002e-05,1.9e-05,1.9325e-05
Rubrimonas,,0.0001,2.7500000000000004e-05,1.12e-05,1.3075000000000001e-05
Eutreptia,,0.0001,,1.5e-06,5e-07
Ensifer,,0.0001,3.0000000000000004e-05,2.2999999999999997e-05,2.24e-05
Roseinatronobacter,,0.0001,3.2000000000000005e-05,4.22e-05,3.9125e-05
Planktothricoides,,0.0001,1e-05,6.4e-06,5.45e-06
Oceanicaulis,,0.0001,1e-05,8.8e-06,8.95e-06
Salinisphaera,,0.0001,3.5e-05,1.74e-05,2.0075e-05
Entomoneis,,0.0001,8.6e-05,8.58e-05,9.027500000000001e-05
Albidovulum,,0.0001,1e-05,1.1e-05,8.449999999999999e-06
Croceibacter,,0.0001,3.2000000000000005e-05,2.5799999999999997e-05,2.845e-05
Guinardia,,0.0001,1.2500000000000002e-05,1.4799999999999999e-05,1.9999999999999998e-05
Pannonibacter,,0.0001,1.5e-05,1.4599999999999999e-05,1.4449999999999999e-05
Luteibacter,,0.0001,1.2e-05,8.799999999999999e-06,1.0649999999999998e-05
Lentisphaera,,0.0001,2.2e-05,3.3799999999999995e-05,3.4500000000000005e-05
Minutocellus,,0.0001,1e-05,7.200000000000001e-06,5.75e-06
Pusillimonas (ex Stolz et al. 2005),,0.0001,4.2000000000000004e-05,3.3199999999999994e-05,3.3675e-05
Palleronia,,0.0001,6.000000000000001e-05,3.9000000000000006e-05,4.335e-05
Sphingosinicella,,0.0001,1.7500000000000002e-05,1.4799999999999999e-05,1.7175e-05
Arsukibacterium,,0.0001,2.2e-05,2.9600000000000005e-05,3.3075000000000004e-05
Zobellella,,0.0001,2e-05,1.54e-05,1.795e-05
Marinimicrobium,,0.0001,3.6e-05,5.2799999999999996e-05,4.7474999999999995e-05
Echinicola,,0.0001,5.2000000000000004e-05,5.34e-05,5.4525e-05
Aquincola,,0.0001,1e-05,1.04e-05,8.3e-06
Thiohalomonas,,0.0001,1e-05,1.3e-05,1.5275e-05
Lysinibacillus,,0.0001,1e-05,6e-06,4.8e-06
Lapillicoccus,,0.0001,,1.6e-06,1.4749999999999999e-06
Parapedobacter,,0.0001,2.8000000000000003e-05,1.92e-05,1.805e-05
Alloscardovia,,0.0001,,1e-06,5.25e-07
Thiohalophilus,,0.0001,2.2500000000000005e-05,2.4799999999999996e-05,2.1099999999999998e-05
Dethiosulfatibacter,,0.0001,,1.2e-06,7.75e-07
Balneola,,0.0001,3.6e-05,3.0399999999999997e-05,2.7775e-05
Labrenzia,,0.0001,4.6e-05,4.4e-05,4.255e-05
Pelagibius,,0.0001,6.6e-05,5.1000000000000006e-05,5.2175e-05
Gloeocapsopsis,,0.0001,1e-05,1.3999999999999997e-06,1.225e-06
Hoyosella,,0.0001,1.3333333333333335e-05,3e-06,2.4999999999999998e-06
Pelagicola,,0.0001,3.6e-05,3.48e-05,3.2550000000000005e-05
Fibrisoma,,0.0001,1.3333333333333335e-05,5.599999999999999e-06,6.100000000000001e-06
Marinifilum,,0.0001,2.8000000000000003e-05,2.1799999999999998e-05,2.2100000000000002e-05
Rhodoligotrophos,,0.0001,1.666666666666667e-05,1.0199999999999999e-05,1.0475e-05
Climaconeis,,0.00013333333333333334,5.4e-05,3.18e-05,3.4875e-05
Fodinicurvata,,0.0001,1.6666666666666667e-05,1.2200000000000002e-05,1.1675e-05
Deferrisoma,,0.0001,1e-05,2.8e-06,2.55e-06
Chromatocurvus,,0.0001,5e-05,6.72e-05,6.785e-05
Methylomarinum,,0.0001,3.333333333333333e-05,1.06e-05,1.1050000000000001e-05
Methylogaea,,0.0001,2e-05,7.2000000000000005e-06,5.675e-06
Rufibacter,,0.0001,4e-05,3.0200000000000002e-05,3.3125e-05
Alteribacillus,,0.0001,1e-05,2e-06,1.475e-06
Pricia,,0.0001,4.2000000000000004e-05,3.56e-05,3.895e-05
Romboutsia,,0.0001,1e-05,4.399999999999999e-06,4.424999999999999e-06
Alsobacter,,0.0001,1e-05,6.8e-06,7.15e-06
Phaeocystidibacter,,0.0001,2.3333333333333336e-05,1.38e-05,1.6725e-05
Puniceibacterium,,0.00015000000000000001,9.6e-05,0.00010319999999999999,0.00010755
Microseira,,0.0001,1e-05,4.5e-06,2.975e-06
Phreatobacter,,0.0001,1.3333333333333335e-05,6.6e-06,7.5e-06
Rhodobaculum,,0.0001,1.25e-05,5.4e-06,5.8750000000000005e-06
Chiayiivirga,,0.0001,1e-05,3.6000000000000003e-06,2.7e-06
Lentilitoribacter,,0.0001,2.2e-05,1.92e-05,1.8049999999999998e-05
Minicystis,,0.0001,,6.8e-06,5.45e-06
Spelaeicoccus,,0.0001,1e-05,1.2499999999999999e-06,7e-07
Thiopseudomonas,,0.0001,2e-05,1.1200000000000001e-05,1.29e-05
Marivivens,,0.0001,5e-05,4.6e-05,4.5825e-05
Mongoliibacter,,0.0001,2.666666666666667e-05,9.199999999999998e-06,1.1125e-05
Pseudobacteriovorax,,0.0001,1.3333333333333335e-05,5.400000000000001e-06,7.85e-06
Planktosalinus,,0.0001,2e-05,2.18e-05,2.35e-05
Caballeronia,,0.0001,1.6000000000000003e-05,2.34e-05,1.9775e-05
Tamilnaduibacter,,0.0001,1e-05,6.8e-06,8.175e-06
Candidatus Electrothrix,,0.0001,1e-05,6.6e-06,8.724999999999999e-06
Serpentinicella,,0.0001,,1.4999999999999998e-06,1.525e-06
Halodesulfovibrio,,0.0001,1.5000000000000002e-05,8.6e-06,8.174999999999999e-06
Eisenibacter,,0.0001,2e-05,2.08e-05,1.955e-05
Pontibacterium,,0.0001,2.2e-05,2.4e-05,2.525e-05
Arboricoccus,,0.0001,1.2500000000000002e-05,1.38e-05,1.0475e-05
Glaesserella,,0.0001,1.7500000000000002e-05,8.6e-06,1.015e-05
Methylocucumis,,0.0001,1e-05,2.2e-06,2.175e-06
Limimaricola,,0.0001,7.000000000000001e-05,5.88e-05,5.5150000000000006e-05
Xinfangfangia,,0.0001,3.4e-05,2.5e-05,2.3325e-05
Aliarcobacter,,0.0001,1.6666666666666667e-05,8e-06,9.9e-06
Pelagivirga,,0.0001,4.4e-05,4.2199999999999996e-05,4.2875e-05
Natronospirillum,,0.0001,1.5000000000000002e-05,1.38e-05,1.3775e-05
Edaphochlamys,,0.0001,1e-05,6.6e-06,5.45e-06
Aestuariivirga,,0.0001,4.8e-05,3.62e-05,3.2875e-05
Parasphingorhabdus,,0.00016666666666666666,9.4e-05,9.22e-05,9.37e-05
Planctomonas,,0.0001,1e-05,2.2e-06,2.775e-06
Mycoplasmopsis,,0.0001,1e-05,1.8000000000000001e-06,2e-06
Spartinivicinus,,0.0001,1e-05,1.04e-05,1.045e-05
Polystyrenella,,0.0001,2e-05,1.78e-05,1.5975e-05
Ginsengibacter,,0.0001,,4.8e-06,4.6e-06
Paremcibacter,,0.0001,2.25e-05,1.74e-05,1.7474999999999998e-05
Aestuarium,,0.0001,3.6e-05,3.9999999999999996e-05,3.72e-05
Arenibacterium,,0.0001,2.8000000000000003e-05,2.16e-05,2.36e-05
Pukyongia,,0.0001,2.75e-05,2.3199999999999998e-05,2.075e-05
Miltoncostaea,,0.0001,2.25e-05,1.4799999999999999e-05,1.67e-05
Pseudocolwellia,,0.00015000000000000001,7.400000000000001e-05,7.32e-05,7.2025e-05
Marinifaba,,0.0001,2.25e-05,1.78e-05,1.7474999999999998e-05
Chitinasiproducens,,0.0001,1e-05,2.6e-06,2.125e-06
Waterburya,,0.00015000000000000001,2.4000000000000004e-05,2.7999999999999996e-05,2.66e-05
Pacificispira,,0.0001,2e-05,1.1999999999999999e-05,1.1875e-05
Denitrificimonas,,0.0001,3.0000000000000004e-05,1.94e-05,1.8425e-05
Desulfocicer,,0.0001,1.4000000000000001e-05,1.22e-05,9.9e-06
Geotalea,,0.0001,1.5000000000000002e-05,4.2e-06,3.9e-06
Antarctobacter,,0.00019999999999999998,4.4e-05,4.0400000000000006e-05,4.055e-05
Thalassobacter,,0.0003,0.00011599999999999997,0.0001042,0.00010965
Oceanihabitans,,0.0003,6.000000000000001e-05,6.54e-05,6.7375e-05
Nocardia,,0.0002,3.8e-05,4.24e-05,4.4075e-05
Tetrasphaera,,0.0002,1.5000000000000002e-05,1.26e-05,1.1324999999999999e-05
Acaryochloris,,0.0002,2.75e-05,2.48e-05,2.2899999999999998e-05
Lentibacillus,,0.0002,1e-05,1.2499999999999999e-06,1.8249999999999999e-06
Persicitalea,,0.00015000000000000001,3.4e-05,4.0400000000000006e-05,4.27e-05
Salinihabitans,,0.0002,1.7500000000000002e-05,1.78e-05,1.65e-05
Carboxylicivirga,,0.0002,5.2000000000000004e-05,3.66e-05,4.1400000000000003e-05
Litorivivens,,0.0002,3.4e-05,2.42e-05,2.3975e-05
Fuerstiella,,0.0002,9.399999999999998e-05,8.719999999999999e-05,8.375e-05
Limnoglobus,,0.0002,2e-05,7.3999999999999995e-06,6.875e-06
Phycocomes,,0.0002,3.0000000000000004e-05,1.4199999999999998e-05,1.67e-05
Aggregatimonas,,0.0002,4.4e-05,3.3799999999999995e-05,4.2474999999999996e-05
Methylosinus,,0.0001,1e-05,7.400000000000001e-06,7.899999999999999e-06
Sporocytophaga,,0.0001,1e-05,1.6e-05,1.5e-05
Chromatium,,0.0001,1.25e-05,7.8e-06,8.4e-06
Phormidium,,0.0001,1.7500000000000002e-05,1.36e-05,1.49e-05
Prochlorococcus,,0.0001,1.5000000000000002e-05,1.6800000000000002e-05,1.7650000000000002e-05
Lactobacillus,,0.0001,1e-05,4.4e-06,5.15e-06
Frankia,,0.0001,2.5e-05,2.1799999999999998e-05,2.42e-05
Sporolactobacillus,,0.0001,1e-05,2e-06,1.075e-06
Verrucomicrobium,,0.0001,2.2000000000000003e-05,1.54e-05,1.7425e-05
Ophiostoma,,0.0001,,1e-06,1.5e-07
Tilletiaria,,0.0001,1e-05,1.6666666666666665e-06,9.000000000000001e-07
Bodo,,0.0001,1e-05,4.9999999999999996e-06,5.124999999999999e-06
Stentor,,0.0001,1.7500000000000002e-05,2.14e-05,2.0925e-05
Azoarcus,,0.0001,1.7500000000000002e-05,2.4799999999999996e-05,2.695e-05
Brachymonas,,0.0001,2.666666666666667e-05,1.7e-05,1.7225000000000002e-05
Ornithobacterium,,0.0001,2.3333333333333336e-05,1.32e-05,1.3925e-05
Caedibacter,,0.0001,1.3333333333333335e-05,9.999999999999999e-06,7.350000000000001e-06
Candidatus Phytoplasma,,0.0001,1.3333333333333335e-05,3e-06,3.05e-06
Kineococcus,,0.0001,1e-05,6.2e-06,6.35e-06
Simkania,,0.0001,1e-05,3.25e-06,2.4e-06
Desulfacinum,,0.0001,2.5e-05,6e-06,6.9e-06
Aquabacter,,0.0001,1e-05,8.000000000000001e-06,6.2e-06
Lautropia,,0.0001,1.6666666666666667e-05,9.6e-06,1.0225000000000001e-05
Lachnellula,,0.0001,,1e-06,1.7249999999999998e-06
Desulfospira,,0.0001,1.6000000000000003e-05,1.92e-05,1.6074999999999998e-05
Thiodictyon,,0.0001,2e-05,1.12e-05,1.26e-05
Merismopedia,,0.0001,,2e-06,1.6499999999999999e-06
Amaricoccus,,0.0001,4.6e-05,3.86e-05,3.9850000000000006e-05
Pseudozyma,,0.0001,,1.2499999999999999e-06,9.499999999999999e-07
Meiothermus,,0.0001,1e-05,5.199999999999999e-06,4.375e-06
Rhodanobacter,,0.0001,3.2000000000000005e-05,3.28e-05,3.4825000000000006e-05
Thermochromatium,,0.0001,1.666666666666667e-05,3.8e-06,3.625e-06
Frigoribacterium,,0.0001,1e-05,8.999999999999999e-06,7.1249999999999995e-06
Pleomassaria,,0.0001,1.666666666666667e-05,5.4e-06,4.325e-06
Batrachochytrium,,0.0001,3.4e-05,2.32e-05,2.6475e-05
Rhizoclosmatium,,0.0001,1.5000000000000002e-05,6.8e-06,7.675e-06
Leifsonia,,0.0001,2.2e-05,1.7e-05,1.6525e-05
Oceanimonas,,0.0001,2.666666666666667e-05,1.74e-05,1.4899999999999998e-05
Limnothrix,,0.0001,4.599999999999999e-05,3.64e-05,4.0575e-05
Cedecea,,0.0001,2e-05,3.0000000000000005e-06,2.0749999999999996e-06
Placidia,,0.0001,,1e-06,4.5e-07
Cyanobium,,0.0001,1e-05,8.6e-06,1.0374999999999998e-05
Candidatus Blochmannia,,0.0001,,2e-06,1.55e-06
Dickeya,,0.0001,1.25e-05,6.2e-06,6.7749999999999995e-06
Geothermobacter,,0.0001,2.6000000000000002e-05,2.26e-05,2.0700000000000002e-05
Enhygromyxa,,0.0001,2.8000000000000003e-05,2.9199999999999998e-05,2.69e-05
Desulfatibacillum,,0.0001,1e-05,1.36e-05,1.34e-05
Attheya,,0.0001,2.7500000000000004e-05,2.24e-05,1.98e-05
Chondrocystis,,0.0001,2e-05,1.06e-05,1.1075e-05
Roseisalinus,,0.0001,2.4e-05,2.7999999999999996e-05,2.905e-05
Patulibacter,,0.0001,1e-05,7.8e-06,4.85e-06
Methyloversatilis,,0.0001,1.5000000000000002e-05,9.6e-06,9.424999999999999e-06
Sediminibacter,,0.0001,5.599999999999999e-05,6.12e-05,6.0775e-05
Telmatospirillum,,0.0001,1.25e-05,1.34e-05,1.2e-05
Nisaea,,0.0001,3.4e-05,3.48e-05,3.6824999999999994e-05
Geoalkalibacter,,0.0001,1e-05,1.56e-05,1.3649999999999998e-05
Actinospica,,0.0001,1e-05,5.6e-06,4.2750000000000006e-06
Reyranella,,0.0001,1.8e-05,2.86e-05,2.68e-05
Henriciella,,0.00015000000000000001,7e-05,6.92e-05,6.7175e-05
Acidisoma,,0.0001,1.3333333333333335e-05,4.9999999999999996e-06,7.025e-06
Persicirhabdus,,0.0001,3.6e-05,3.24e-05,2.96e-05
Zhouia,,0.0001,2e-05,2.76e-05,2.7725000000000003e-05
Halovibrio,,0.0001,1e-05,4.599999999999999e-06,3.5e-06
Citreimonas,,0.0001,1.3333333333333335e-05,1.34e-05,1.3775e-05
Candidatus Planktophila,,0.0001,2.7500000000000004e-05,1.4400000000000001e-05,1.325e-05
Afifella,,0.0001,2e-05,1.5799999999999998e-05,1.5475e-05
Phycisphaera,,0.0001,1.7500000000000002e-05,2.3999999999999997e-05,2.16e-05
Ignavibacterium,,0.0001,1.5e-05,9e-06,9.25e-06
Euzebya,,0.0001,1.6666666666666667e-05,2.08e-05,1.89e-05
Acanthoceras,,0.0001,3.6666666666666666e-05,1.7e-05,1.66e-05
Thalassocella,,0.0001,2.8000000000000003e-05,2.8399999999999996e-05,3.150000000000001e-05
Porticoccus,,0.0001,2.8000000000000003e-05,2.9199999999999995e-05,2.5925e-05
Rivibacter,,0.0001,1.7500000000000002e-05,7.3999999999999995e-06,7.075e-06
Vitrella,,0.0001,1.5000000000000002e-05,9.2e-06,1.0175e-05
Roseofilum,,0.0001,1e-05,5.199999999999999e-06,4.95e-06
Mariniradius,,0.0001,1.6666666666666667e-05,8.400000000000001e-06,9.149999999999999e-06
Alloprevotella,,0.0001,,2.4e-06,3.45e-06
Arcticibacter,,0.0001,2.5e-05,8.999999999999999e-06,1.0075000000000001e-05
Magnetovibrio,,0.0001,1.5000000000000002e-05,1.04e-05,9.775e-06
Pontibaca,,0.0001,2.25e-05,1.4400000000000001e-05,1.565e-05
Candidatus Omnitrophus,,0.0001,1e-05,2.6666666666666664e-06,1.05e-06
Pelagimonas,,0.0001,6.2e-05,5.020000000000001e-05,5.325e-05
Algisphaera,,0.0001,2.6e-05,1.7e-05,1.6525000000000002e-05
Catalinimonas,,0.0001,2.5e-05,1.5000000000000002e-05,1.6225e-05
Mariniphaga,,0.0001,3.2500000000000004e-05,1.6e-05,1.985e-05
Ciceribacter,,0.0001,2.5e-05,1.06e-05,1.02e-05
Luteibaculum,,0.0001,5e-05,4.16e-05,4.319999999999999e-05
Rhizorhapis,,0.0001,2e-05,4.8e-06,4.95e-06
Cereibacter,,0.0001,5.4e-05,4.48e-05,5.0775e-05
Confluentibacter,,0.0001,0.00013,0.00011120000000000002,0.000109
Niveibacterium,,0.0001,1e-05,7.3999999999999995e-06,5.55e-06
Limisphaera,,0.0001,,5.600000000000001e-06,4.5e-06
Sulfuriferula,,0.0001,2e-05,1.56e-05,1.7375e-05
Sulfuriflexus,,0.0001,3.2500000000000004e-05,3.0200000000000002e-05,3.2e-05
Candidatus Jidaibacter,,0.0001,1e-05,3.2e-06,3.95e-06
Fimbriiglobus,,0.0001,2.666666666666667e-05,6.8e-06,7.625000000000001e-06
Candidatus Vecturithrix,,0.0001,2e-05,1.12e-05,1.0475e-05
Pacificimonas,,0.0001,5.8e-05,3.9e-05,3.8375e-05
Agarilytica,,0.0001,4.4e-05,3.92e-05,3.52e-05
Aestuariicoccus,,0.0001,2.7500000000000004e-05,2.3e-05,2.7e-05
Ruficoccus,,0.0001,1.25e-05,2.0599999999999996e-05,1.7175e-05
Thiolinea,,0.0001,1e-05,6e-06,6.625e-06
Poseidonibacter,,0.0001,2.5e-05,2.2999999999999997e-05,1.855e-05
Candidatus Aquarickettsia,,0.0001,1.2500000000000002e-05,1.2e-05,1.32e-05
Capsulimonas,,0.0001,,4.6e-06,3.825e-06
Candidatus Macondimonas,,0.0001,1.25e-05,6.199999999999999e-06,6.825e-06
Aquirufa,,0.0001,2.4000000000000004e-05,2.44e-05,2.2925e-05
Lacipirellula,,0.00015000000000000001,3.0000000000000004e-05,3.62e-05,3.515e-05
Salaquimonas,,0.0001,5.2000000000000004e-05,4.82e-05,4.3700000000000005e-05
Pontiella,,0.0001,8.2e-05,9.14e-05,9.185000000000001e-05
Pseudopontixanthobacter,,0.0001,1e-05,9.999999999999999e-06,9.024999999999999e-06
Candidatus Nitrosacidococcus,,0.0001,2e-05,3.7999999999999996e-06,5.675e-06
Pareuzebyella,,0.0001,3.7500000000000003e-05,3.76e-05,3.7175e-05
Pseudidiomarina,,0.0001,9.2e-05,8.76e-05,8.407500000000001e-05
Pelagerythrobacter,,0.0001,4.599999999999999e-05,3.64e-05,3.8100000000000005e-05
Facilibium,,0.0001,1e-05,4.4e-06,3.9250000000000005e-06
Agriterribacter,,0.0001,1e-05,5.8e-06,3.6000000000000003e-06
Flocculibacter,,0.0001,1.5000000000000002e-05,2.1600000000000003e-05,2.17e-05
Ectobacillus,,0.0001,,1e-06,5.5e-07
Citrifermentans,,0.0001,1e-05,6.4e-06,5.7e-06
Nitrogeniibacter,,0.0001,1e-05,1.1e-05,1.015e-05
Luteirhabdus,,0.0001,2.8000000000000003e-05,3.36e-05,3.0124999999999997e-05
Mesobacterium,,0.0001,2.8000000000000003e-05,1.94e-05,2.3175e-05
Salsipaludibacter,,0.0001,1.5000000000000002e-05,9.8e-06,9.699999999999999e-06
Ponticoccus,,0.0004,7.2e-05,6.94e-05,6.3975e-05
Bacillus,,0.0003,0.000122,9.02e-05,8.5875e-05
Sphaerotilus,,0.0002,1.5e-05,2.4e-05,2.4100000000000003e-05
Terasakiella,,0.0002,2.4000000000000004e-05,2.82e-05,2.9350000000000002e-05
Cobetia,,0.0002,2.8000000000000003e-05,2.6e-05,2.7425e-05
Algiphilus,,0.0002,2.666666666666667e-05,1.24e-05,1.2699999999999999e-05
Marinibactrum,,0.0002,6.200000000000002e-05,5.4e-05,5.4125e-05
Novimethylophilus,,0.0002,2e-05,1.1599999999999999e-05,9.725e-06
Anatilimnocola,,0.0002,3.9999999999999996e-05,3.3e-05,3.785e-05
