,FeatureID,SampleID,Count,Kingdom,Phylum,Class,Order,Family,Genus,Species,Method,core
873,07e9355b8ed4f6365c9f42f6abc3f73d,OL-PAMA-1a,4.0,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,Pseudobacteriovorax,Unassigned,PAMA,1a
874,5ed9f2ea25fa2ceebc0531d70a48848e,OL-PAMA-1a,4.0,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,Unassigned,PAMA,1a
875,469c47dda09356d90cb9f848c52d0636,OL-PAMA-1a,4.0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Unassigned,Unassigned,PAMA,1a
876,76052f4add1b3ad6a2f34026875d1468,OL-PAMA-1a,4.0,Eukaryota,Cryptomycota,LKM11,LKM11,LKM11,LKM11,Unassigned,PAMA,1a
877,3b774dd51891edcb88832ed13d1a971f,OL-PAMA-1a,4.0,Eukaryota,Cercozoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
878,41d2a59332f38a85b89473ca3d336aee,OL-PAMA-1a,3.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
879,d070ed2510a1214f4f6f0111463263a7,OL-PAMA-1a,3.0,Eukaryota,Mucoromycota,Incertae_Sedis,Mucorales,Unassigned,Unassigned,Unassigned,PAMA,1a
880,5179cce69b5af0cc541d22356a53b3b5,OL-PAMA-1a,3.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,PAMA,1a
881,89220ce959d844a7956e01297a3f64ca,OL-PAMA-1a,3.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,PAMA,1a
882,a6ca7cf9cc69107745e5bf6af5720b12,OL-PAMA-1a,3.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,Unassigned,PAMA,1a
883,9fea8d75c983b201e333fdeb77da4fc1,OL-PAMA-1a,3.0,Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Mesodiniidae,Myrionecta,Unassigned,PAMA,1a
884,94f227305caacdbc16b98ea581b7500d,OL-PAMA-1a,3.0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,Unassigned,PAMA,1a
885,e253969ca3e8964e0c02b476ce77690d,OL-PAMA-1a,3.0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,PAMA,1a
886,98b673068eee7f71f4ebc327be573982,OL-PAMA-1a,3.0,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Unassigned,PAMA,1a
887,5c2ae0ac1bd2aa999802b5f432feea17,OL-PAMA-1a,3.0,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
888,b2b7dd09ea60521ef32bc724996c52a3,OL-PAMA-1a,3.0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Unassigned,PAMA,1a
889,aa857170a922c23f010f545d66f5e668,OL-PAMA-1a,3.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alishewanella,Unassigned,PAMA,1a
890,a4dd92b85df8961ffaeaf3af7fe4481a,OL-PAMA-1a,3.0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,Unassigned,PAMA,1a
891,ecf3acdcb1de0f2f3bfb0f6382bc4ce8,OL-PAMA-1a,3.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,Unassigned,PAMA,1a
892,b913bb2163aebf31d2297293bf33e95f,OL-PAMA-1a,3.0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Unassigned,PAMA,1a
893,537c13e2fd97adffc5c78ce37db553fd,OL-PAMA-1a,3.0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Unassigned,Unassigned,PAMA,1a
894,a8d69ade872891db4bb017f6aba12593,OL-PAMA-1a,3.0,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Unassigned,Unassigned,PAMA,1a
895,03ea52017482b38cc75ff4fa5f985abd,OL-PAMA-1a,3.0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
896,b9ecf9ccce967c9db967b0fae8d5c08b,OL-PAMA-1a,3.0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,PAMA,1a
897,8465de8cea2450968a1c51bd7f2c29bf,OL-PAMA-1a,3.0,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Unassigned,PAMA,1a
898,112b0309186b811610cf40fa71d355d6,OL-PAMA-1a,3.0,Eukaryota,Chlorophyta,Prasinophytae,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
899,29ccbd1102b7f56300ad78bdebc3d507,OL-PAMA-1a,3.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
900,58ad3805a9b244fbb2d9d10dd59ba4a4,OL-PAMA-1a,3.0,Eukaryota,SAR,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Sorodiplophrys,Unassigned,PAMA,1a
901,994611afb023e7ee6b98b4e0fa538615,OL-PAMA-1a,3.0,Eukaryota,Chlorophyta,Trebouxiophyceae,Incertae_Sedis,Incertae_Sedis,Picochlorum,Unassigned,PAMA,1a
902,6e7158ccfbdf07f7699993fad7d280ed,OL-PAMA-1a,2.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
903,f8532f78e7b80a77ec3cd00b53bf1815,OL-PAMA-1a,2.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
904,106697717a95c4af92e48c0d02738413,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,PAMA,1a
905,771cbdbc918ccadd4e44640494472f9b,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,PAMA,1a
906,9e3f4fc00e43cee69fe79663e52b3cdb,OL-PAMA-1a,2.0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Unassigned,Unassigned,PAMA,1a
907,5b21339cc586ef5c8cc485d184a39bc6,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,PAMA,1a
908,a6de772201fa3dd67fe328eed5cd96b5,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,PAMA,1a
909,5f903c54a644e6b8fbe7ac10c449ae28,OL-PAMA-1a,2.0,Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Unassigned,Unassigned,Unassigned,PAMA,1a
910,71407abb456d973994934f1390e2ee54,OL-PAMA-1a,2.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
911,35a3ef700e7d8cc69802b9ca902e551f,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Unassigned,Unassigned,PAMA,1a
912,7082655490ba404cfb580e80e54467b7,OL-PAMA-1a,2.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
913,49356892b5bec80656cf409b3a24182c,OL-PAMA-1a,2.0,Bacteria,Bacteroidota,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
914,041ac2545bc11bb97a649267ceebc9d0,OL-PAMA-1a,2.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,PAMA,1a
915,4c9fa6eac2d921ea0d785bb5cd37d123,OL-PAMA-1a,2.0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,Unassigned,PAMA,1a
916,27a85edb7894b6cda67f511ea8352981,OL-PAMA-1a,2.0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,Unassigned,PAMA,1a
917,8704c1aec9a3bc1a030dff2723840c6b,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
918,b93bfe1c909b84a435dbdfb4d0ce7bf0,OL-PAMA-1a,2.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,PAMA,1a
919,e0bf66e6b4f54997e75afb33341a58dd,OL-PAMA-1a,2.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unassigned,Unassigned,PAMA,1a
920,f6f42afc484d3a51b423deffeeed1732,OL-PAMA-1a,2.0,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,Unassigned,PAMA,1a
921,d38cb6f0e98e8ec22b893662d8e18a6e,OL-PAMA-1a,2.0,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Aminicenantales,Aminicenantales,Unassigned,PAMA,1a
922,b9a07c9d4fb5200684983d82f46b8a38,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,uncultured,Unassigned,PAMA,1a
923,cc9488bbf5c9e13c92881d8ccbc0f314,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned,PAMA,1a
924,0690c1cdee2e6ca6a2873b713748cad9,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,Unassigned,PAMA,1a
925,2e03717ed1bdc2afa26d1ca5a54d9f8f,OL-PAMA-1a,2.0,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Planctopirus,Unassigned,PAMA,1a
926,7b7e680d3d0619711bce17611c6cc1f9,OL-PAMA-1a,2.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
927,bfe7c2912f37186d3b089dacf59bbf06,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Unassigned,Unassigned,PAMA,1a
928,86e5b14213c37193b3894cfdd1bdc60a,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unassigned,PAMA,1a
929,527d1d32025ab30711a03a7986fd207d,OL-PAMA-1a,2.0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Unassigned,Unassigned,PAMA,1a
930,f0c1c4f321c23d25215487634c020c8b,OL-PAMA-1a,2.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,PAMA,1a
931,64c728e5e4cb7ddd846329171727e4f6,OL-PAMA-1a,2.0,Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Unassigned,Unassigned,PAMA,1a
932,740ad9386d18d8d268986ceaa595f9ce,OL-PAMA-1a,2.0,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,uncultured,Unassigned,PAMA,1a
933,f9959548b7d0a6d3bb6700a396b696d5,OL-PAMA-1a,2.0,Eukaryota,Ochrophyta,Chrysophyceae,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
934,9b3ec5e9a44099c584dcc0371d10b612,OL-PAMA-1a,2.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Unassigned,PAMA,1a
935,d4f0c903405a3e8a6a87a83d07665905,OL-PAMA-1a,2.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
936,c89485f902e4bfc3b5078739484278d8,OL-PAMA-1a,1.0,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Unassigned,PAMA,1a
937,402ca526bda3afe9420b9a444b420614,OL-PAMA-1a,1.0,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned,PAMA,1a
938,259640bec3c1e49ce3dd107c5cb72bf1,OL-PAMA-1a,1.0,Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78,Unassigned,PAMA,1a
939,aeffd5372e39411a60454c0664071760,OL-PAMA-1a,1.0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned,PAMA,1a
940,7d0ac304921189d7907ada778cbc4fe9,OL-PAMA-1a,1.0,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,Candidatus_Rhabdochlamydia,Unassigned,PAMA,1a
941,0dee6d8fe28e95f1c8ad03b2c1a8715b,OL-PAMA-1a,1.0,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1a
942,8da6a7b73532f29962f7ca3b1dee3a0a,OL-PAMA-1a,1.0,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Unassigned,Unassigned,PAMA,1a
943,322a853fb57964b7b30f67eaa38dbc68,OL-PAMA-1a,1.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1a
944,a381c09cc5bc527edfa08fda41479b19,OL-PAMA-1a,1.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1a
945,fbe95386d8bf61072772099799630738,OL-PAMA-1b,97900.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1b
946,114ebbae22dde659336c1de48981be71,OL-PAMA-1b,36065.0,Eukaryota,Arthropoda,Maxillopoda,Calanoida,Calanoida,Calanoida,Unassigned,PAMA,1b
947,814f23eaf5c483399e5a9241f8627296,OL-PAMA-1b,3479.0,Eukaryota,Arthropoda,Maxillopoda,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
948,7aca852fc35f7df9dfbbce61860f3594,OL-PAMA-1b,5.0,Eukaryota,Xenacoelomorpha,Acoela,Acoela,Acoela,Acoela,Unassigned,PAMA,1b
949,880658c664f0e8e7fc58217cf49ed129,OL-PAMA-1b,13404.0,Eukaryota,Chytridiomycota,Chytridiomycetes,uncultured,uncultured,uncultured,Unassigned,PAMA,1b
950,5816f402bcbb7c62e1ac2a9320b229f9,OL-PAMA-1b,440.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1b
951,bb409a99e351e2e0d2f90e133fa32b22,OL-PAMA-1b,8381.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1b
952,f338ba87d2657e7168d977dbfc6a33d9,OL-PAMA-1b,6018.0,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Pelagostrobilidium,Unassigned,PAMA,1b
953,edd3cff5ec04647f1cf47b7fa92d750e,OL-PAMA-1b,1163.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1b
954,50a72f6a7ec72eea5a9406b103b6e88b,OL-PAMA-1b,5643.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Chaetoceros,Unassigned,PAMA,1b
955,d7e8e88e00fae18123b5bf08c8628ab0,OL-PAMA-1b,8957.0,Eukaryota,Chlorophyta,Trebouxiophyceae,Incertae_Sedis,Incertae_Sedis,Picochlorum,Unassigned,PAMA,1b
956,a513a5274550c81570db81c14be3384c,OL-PAMA-1b,2508.0,Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Pelagostrobilidium,Unassigned,PAMA,1b
957,c40d514a8f84995765ac99230eec7aaa,OL-PAMA-1b,3573.0,Eukaryota,Chlorophyta,Trebouxiophyceae,Incertae_Sedis,Incertae_Sedis,Picochlorum,Unassigned,PAMA,1b
958,4efe4e79e06715d6c8a9712b40688704,OL-PAMA-1b,4377.0,Eukaryota,Chlorophyta,Trebouxiophyceae,Incertae_Sedis,Incertae_Sedis,Picochlorum,Unassigned,PAMA,1b
959,334d319a6059c6c223e245ff8b70168c,OL-PAMA-1b,4045.0,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,uncultured,Unassigned,PAMA,1b
960,fa75116da6c57c8895465fa4c65bfc02,OL-PAMA-1b,1203.0,Eukaryota,Rotifera,Monogononta,Ploimida,Ploimida,Ploimida,Unassigned,PAMA,1b
961,bec66fa1962ff3b98b5dea67903e55cb,OL-PAMA-1b,3346.0,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Geminigera,Unassigned,PAMA,1b
962,da6c3064bfe4af4a3a339f6070a82467,OL-PAMA-1b,3079.0,Eukaryota,Kathablepharidae,Kathablepharidae,Kathablepharidae,Kathablepharidae,Katablepharis,Unassigned,PAMA,1b
963,61a4aa6e20218d620ad117daf196d166,OL-PAMA-1b,87.0,Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Navicula,Unassigned,PAMA,1b
964,1b5b53a1a23d7974e30be24cc1a0e453,OL-PAMA-1b,2382.0,Eukaryota,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellales,Viridilobus,Unassigned,PAMA,1b
965,6a2c569225a1691c5073770a4edece82,OL-PAMA-1b,1365.0,Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Mesodiniidae,Myrionecta,Unassigned,PAMA,1b
966,1178074539439d7224faaddbc8878ea8,OL-PAMA-1b,5264.0,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Unassigned,Unassigned,Unassigned,PAMA,1b
967,a9b4b93778e6faeef07ff9bd5e8e4d8c,OL-PAMA-1b,1790.0,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Cryptomonas,Unassigned,PAMA,1b
968,56276d62556e3fd7a9594bd2897544cf,OL-PAMA-1b,1002.0,Eukaryota,Chlorophyta,Trebouxiophyceae,Incertae_Sedis,Incertae_Sedis,Picochlorum,Unassigned,PAMA,1b
969,5fef12faad3f4861c5fb5759d1f3947f,OL-PAMA-1b,1566.0,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Unassigned,Unassigned,PAMA,1b
970,18e491915b6e340343f976d9a20b22a5,OL-PAMA-1b,725.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1b
971,ea6b057c5efad0498a58723392b84f69,OL-PAMA-1b,622.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,PAMA,1b
972,3210df65ffc9227089ee29b94bab06ae,OL-PAMA-1b,220.0,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspis,Unassigned,PAMA,1b
973,6cc4ec0a061e02a0c4cd341811680d9a,OL-PAMA-1b,1451.0,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Teleaulax,Unassigned,PAMA,1b
974,e7ef498a4af8e8bbb8430cb1395d1a36,OL-PAMA-1b,509.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,PAMA,1b
975,7822e56b987739f95bffc2d5e9c81bb5,OL-PAMA-1b,264.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1b
976,0a4eb094a2de994186ed23d4827df5f9,OL-PAMA-1b,474.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,PAMA,1b
977,d2d5268c6d8c0dcb24efd613d6428503,OL-PAMA-1b,740.0,Eukaryota,Mollusca,Bivalvia,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
978,097adfa4a19501ba28342db3e102fb6c,OL-PAMA-1b,577.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1b
979,ef8437fadeee95dfe1a11042ab1e86f0,OL-PAMA-1b,96.0,Eukaryota,Cercozoa,Thecofilosea,Ebriacea,Ebriacea,Ebria,Unassigned,PAMA,1b
980,bfffe6b4b1f8a316e52031efcfcbb39b,OL-PAMA-1b,233.0,Eukaryota,Mollusca,Bivalvia,Veneroida,Veneroida,Veneroida,Unassigned,PAMA,1b
981,c768849c43360202175c42284a7768ab,OL-PAMA-1b,32.0,Eukaryota,Peronosporomycetes,Peronosporomycetes,Peronosporomycetes,Peronosporomycetes,Unassigned,Unassigned,PAMA,1b
982,0dca155e44952dfec5d4f8435bb40eac,OL-PAMA-1b,508.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1b
983,b9d8daaab93066056aebfbbed69a944e,OL-PAMA-1b,603.0,Eukaryota,Ochrophyta,Chrysophyceae,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
984,4f667bc8a04fc3165e47561895e7f499,OL-PAMA-1b,57.0,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,Unassigned,PAMA,1b
985,d3251897205a25b143eb832e5787b547,OL-PAMA-1b,740.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
986,8e132b0b399c93753d280920695a9dae,OL-PAMA-1b,188.0,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Unassigned,Unassigned,PAMA,1b
987,fa719d972ba901a2de2a223c78063981,OL-PAMA-1b,454.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
988,995b50dfac45ee11316c690e36786bcb,OL-PAMA-1b,255.0,Eukaryota,Mollusca,Bivalvia,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
989,eaf29258e5fae09f16d2046ca14b5f76,OL-PAMA-1b,225.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
990,3765b826539d8f147379928581ca7087,OL-PAMA-1b,695.0,Eukaryota,Chlorophyta,Trebouxiophyceae,Incertae_Sedis,Incertae_Sedis,Choricystis,Unassigned,PAMA,1b
991,e03c70bbdb363a3e208041615e80d1c8,OL-PAMA-1b,245.0,Eukaryota,Cercozoa,Novel_Clade_2,Novel_Clade_2,Novel_Clade_2,Novel_Clade_2,Unassigned,PAMA,1b
992,93675cc5e9b2fdee60396c659eff9017,OL-PAMA-1b,31.0,Eukaryota,Centrohelida,Centrohelida,Centrohelida,Unassigned,Unassigned,Unassigned,PAMA,1b
993,6a7976a8bcb1406d5c87bf38f26d20ff,OL-PAMA-1b,59.0,Eukaryota,Ochrophyta,Chrysophyceae,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
994,a7a79061c1d9accc96f23ba3814cdcdb,OL-PAMA-1b,87.0,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Cryptomonas,Unassigned,PAMA,1b
995,8d20975e703871eb6dab4a790cafc879,OL-PAMA-1b,658.0,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellales,Unassigned,Unassigned,PAMA,1b
996,6f317dbc812b8ce06aebf4f6eacf76a4,OL-PAMA-1b,32.0,Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Unassigned,Unassigned,PAMA,1b
997,1a03660cf516ecc09f3b870ef3ae0331,OL-PAMA-1b,448.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
998,6ea64201a47eeb7d981dbe743c91afd6,OL-PAMA-1b,25.0,Eukaryota,Ochrophyta,Chrysophyceae,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
999,43e236c2fb8d40d2fe8fb1865e6abb4c,OL-PAMA-1b,217.0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
1000,0c8c3f2107320d3315d503155a807900,OL-PAMA-1b,742.0,Eukaryota,Ochrophyta,Chrysophyceae,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
1001,23041d27324fed40b2c718bc10070c5a,OL-PAMA-1b,461.0,Eukaryota,Bicosoecida,Bicosoecida,Bicosoecida,Bicosoecida,Bicosoeca,Unassigned,PAMA,1b
1002,79c7433d6038c61456340f8bd6a6cec0,OL-PAMA-1b,611.0,Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,Unassigned,Unassigned,PAMA,1b
1003,f2a3904a67043abf2339a7b862647e7f,OL-PAMA-1b,223.0,Eukaryota,Ochrophyta,Chrysophyceae,Unassigned,Unassigned,Unassigned,Unassigned,PAMA,1b
1004,0bb3d5cdcad009e7d1f19436e49197d0,OL-PAMA-1b,172.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,PAMA,1b
1005,f6c8f0937135f5780b7e10ae4028797a,OL-PAMA-1b,335.0,Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Prostomatea,Cryptocaryon,Unassigned,PAMA,1b
1006,caa7d1ff501152513abd2bca3f83ee3b,OL-PAMA-1b,138.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,PAMA,1b
1007,441acc2ee9de4a76e083d47fb8b36279,OL-PAMA-1b,766.0,Eukaryota,SA1-3C06,SA1-3C06,SA1-3C06,SA1-3C06,SA1-3C06,Unassigned,PAMA,1b
1008,d36e1f0b7cb75c5bdc853612cfe579ce,OL-PAMA-1b,456.0,Eukaryota,Bicosoecida,Bicosoecida,Bicosoecida,Bicosoecida,Bicosoeca,Unassigned,PAMA,1b
1009,dae3f0c4535bc11f23eee32985697090,OL-PAMA-1b,350.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1b
1010,d8242b48459419026c02688d0e0534b7,OL-PAMA-1b,397.0,Eukaryota,Chytridiomycota,Chytridiomycetes,uncultured,uncultured,uncultured,Unassigned,PAMA,1b
1011,f2130e08037fe0d26ffe44c42c2c23fb,OL-PAMA-1b,96.0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unassigned,PAMA,1b
1012,d60b99c9a8957a195af6e0bed3578263,OL-PAMA-1b,232.0,Eukaryota,Diatomea,Mediophyceae,Mediophyceae,Mediophyceae,Unassigned,Unassigned,PAMA,1b
1013,949e892329635bb74d186b2a9e19503a,OL-PAMA-1b,219.0,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Unassigned,PAMA,1b
