Genus,read10000000_rep1,read10000000_rep2,read10000000_rep3,read10000000_rep4,read10000000_rep5,gut_combined_10000000_1,gut_combined_10000000_2,gut_combined_10000000_3,gut_combined_10000000_4,gut_combined_10000000_5,meta_mean,pam_mean,meta_std,pam_std
Clostridia,0.0,0.0,0.0,0.0,0.0,8.786633571020187e-06,7.879547180607101e-06,8.079091885834756e-06,7.7782570441209e-06,7.979618236882139e-06,0.0,8.100629583693017e-06,0.0,3.995342827402964e-07
Coccidia,0.0,0.0,0.0,0.0,0.0,2.66628880775785e-05,2.909371266685699e-05,2.6459025926108826e-05,2.697135884130234e-05,2.9090253825595644e-05,0.0,2.7655447867488466e-05,0.0,1.3239950872861519e-06
Coccomyxa,0.0,0.0,0.0,0.0,0.0,0.0,4.0407934259523594e-07,0.0,4.040653009932935e-07,3.0302347734995466e-07,0.0,2.2223362418769683e-07,0.0,2.0702245760198642e-07
Coenochloris,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,2.0197729714586892e-07,0.0,0.0,0.0,8.080339368869738e-08,0.0,1.1064460581332812e-07
Colidextribacter,0.0,0.0,0.0,0.0,0.0,4.4539142584136814e-05,4.697422357669618e-05,4.463698266923703e-05,4.4952264735503904e-05,4.38373963899601e-05,0.0,4.498800199110681e-05,0.0,1.182680844463198e-06
Collembola,0.0,0.0,0.0,0.0,0.0,5.433573403688346e-05,5.3641532729517574e-05,5.211014266363418e-05,5.3336619731114746e-05,5.282709288467542e-05,0.0,5.325022440916508e-05,0.0,8.393068834775062e-07
Colwellia,0.0,0.0,0.0,0.0,0.0,6.160743078531396e-06,6.566289317172584e-06,5.453387022938461e-06,8.182322345114194e-06,7.070547804832275e-06,0.0,6.6866579137177825e-06,0.0,1.0242577364598295e-06
Conidiobolus,0.0,0.0,0.0,0.0,0.0,6.160743078531396e-06,5.354051289386876e-06,5.958330265803133e-06,5.959963189651079e-06,6.161477372782411e-06,0.0,5.918913039230979e-06,0.0,3.3152181408483015e-07
Conthreep,0.0,0.0,0.0,0.0,0.0,1.4139410344170417e-06,1.2122380277857078e-06,6.059318914376067e-07,1.7172775292214974e-06,1.3131017351831368e-06,0.0,1.2524980436089981e-06,0.0,4.078680163262036e-07
Convoluta,0.0,0.0,0.0,0.0,0.0,1.1109536698991043e-06,6.061190138928539e-07,0.0,0.0,0.0,0.0,3.4341453675839166e-07,0.0,5.029738053268355e-07
Copepoda,0.0,0.0,0.0,0.0,0.0,5.049789408632291e-07,7.071388495416629e-07,2.0197729714586892e-07,6.060979514899403e-07,6.060469546999093e-07,0.0,5.252479987481221e-07,0.0,1.943349228558813e-07
Coprococcus,0.0,0.0,0.0,0.0,0.0,8.786633571020188e-05,3.0305950694642694e-07,0.00011381420694169713,2.0203265049664675e-07,2.0201565156663643e-07,0.0,4.047753009218175e-05,0.0,5.586185620275265e-05
Corticiaceae,0.0,0.0,0.0,0.0,0.0,5.9587515021861046e-05,6.0409861717987775e-05,0.0,6.101386044998732e-05,0.0,0.0,3.620224743796723e-05,0.0,3.3051856636497834e-05
Corynebacterium,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,2.0197729714586892e-07,0.0,2.0201565156663643e-07,0.0,1.211969050115594e-07,0.0,1.1063713214015708e-07
Coscinodiscophytina,0.0,0.0,0.0,0.0,0.0,8.180658841984312e-06,6.566289317172584e-06,8.281069182980626e-06,7.273175417879283e-06,7.070547804832275e-06,0.0,7.474348112969816e-06,0.0,7.37863410369266e-07
Crenothrix,0.0,0.0,0.0,0.0,0.0,9.089620935538125e-07,9.091785208392809e-07,7.069205400105411e-07,0.0,7.070547804832275e-07,0.0,6.464231869773724e-07,0.0,3.7522196745936194e-07
Cyclophyllidea,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,2.0203967129761797e-07,0.0,0.0,0.0,0.0,8.080624952858193e-08,0.0,1.1064851544206103e-07
DTU089,0.0,0.0,0.0,0.0,0.0,7.97866726563902e-06,8.384646358851146e-06,7.877114588688887e-06,9.394518248094074e-06,8.787680843148685e-06,0.0,8.484525460884364e-06,0.0,6.234593761727044e-07
Dactylosporangium,0.0,0.0,0.0,0.0,0.0,2.6258904924887917e-06,1.8183570416785619e-06,2.1207616200316238e-06,1.5152448787248506e-06,2.1211643414496824e-06,0.0,2.0402836748747017e-06,0.0,4.1257450681745194e-07
Defluviitaleaceae,0.0,0.0,0.0,0.0,0.0,1.7169283989349792e-06,1.7173372060297528e-06,1.8177956743128202e-06,2.0203265049664675e-06,2.2221721672330006e-06,0.0,1.8989119902954042e-06,0.0,2.1903533555723283e-07
Desulfatiglans,0.0,0.0,0.0,0.0,0.0,7.2716967484305e-06,6.061190138928539e-06,7.372171345824216e-06,6.465044815892696e-06,7.37357128218223e-06,0.0,6.908734866251636e-06,0.0,6.078199810983001e-07
Desulfofustis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0201565156663643e-07,0.0,4.0403130313327284e-08,0.0,9.034414588438218e-08
Desulfonema,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,0.0,0.0,0.0,0.0,4.0398315269058335e-08,0.0,9.033337911808215e-08
Desulfotomaculum,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,4.0395459429173784e-07,4.040653009932935e-07,4.0403130313327287e-07,0.0,2.828085549527192e-07,0.0,1.8068382520995337e-07
Desulfurococcus,0.0,0.0,0.0,0.0,0.0,0.0,3.0305950694642694e-07,4.0395459429173784e-07,0.0,0.0,0.0,1.4140282024763296e-07,0.0,1.9688231962906926e-07
Dickeya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049432428646723e-07,0.0,4.0403130313327287e-07,0.0,1.8179490919958903e-07,0.0,2.514766526796414e-07
Dictyotales,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,0.0,0.0,0.0,0.0,4.0398315269058335e-08,0.0,9.033337911808215e-08
Diplonemea,0.0,0.0,0.0,0.0,0.0,1.817924187107625e-06,0.0,0.0,2.0203265049664675e-07,2.0201565156663643e-07,0.0,4.4439449783418164e-07,0.0,7.744423020614642e-07
Dipodascaceae,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,0.0,0.0,0.0,0.0,4.0407934259523595e-08,0.0,9.035488783463738e-08
Dokdonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049432428646723e-07,4.040653009932935e-07,0.0,0.0,1.8180170877159315e-07,0.0,2.5148416422318544e-07
Dolosigranulum,0.0,0.0,0.0,0.0,0.0,7.069705172085208e-07,0.0,0.0,8.08130601986587e-07,0.0,0.0,3.0302022383902154e-07,0.0,4.164661156060698e-07
Dyadobacter,0.0,0.0,0.0,0.0,0.0,8.786633571020187e-06,8.889745537095191e-06,8.38205783155356e-06,6.9701264421343136e-06,7.37357128218223e-06,0.0,8.080426932797097e-06,0.0,8.6271630745428e-07
Echinostomida,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,0.0,3.0304897574497013e-07,0.0,0.0,1.0101772940851762e-07,0.0,1.4285989833037697e-07
Elizabethkingia,0.0,0.0,0.0,0.0,0.0,9.089620935538125e-07,9.091785208392809e-07,5.049432428646723e-07,3.0304897574497013e-07,8.080626062665457e-07,0.0,6.868390878538564e-07,0.0,2.710394542841942e-07
Ensifer,0.0,0.0,0.0,0.0,0.0,4.0398315269058336e-07,8.081586851904719e-07,7.069205400105411e-07,8.08130601986587e-07,7.070547804832275e-07,0.0,6.868495520722822e-07,0.0,1.660191965988615e-07
Enterobacter,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,0.0,0.0,0.0,0.0,4.0398315269058335e-08,0.0,9.033337911808215e-08
Enterococcus,0.0,0.0,0.0,0.0,0.0,8.079663053811667e-07,3.0305950694642694e-07,0.0,0.0,0.0,0.0,2.2220516246551872e-07,0.0,3.527672548048735e-07
Erysipelotrichaceae,0.0,0.0,0.0,0.0,0.0,5.655764137668167e-06,5.7581306319821125e-06,6.4632735086678055e-06,6.465044815892696e-06,6.969539979048957e-06,0.0,6.262350614651947e-06,0.0,5.485792309812099e-07
Erythrobacter,0.0,0.0,0.0,0.0,0.0,0.0,6.061190138928539e-07,0.0,4.040653009932935e-07,0.0,0.0,2.0203686297722948e-07,0.0,2.8572476111672903e-07
Escherichia-Shigella,0.0,0.0,0.0,0.0,0.0,1.3937418767825125e-05,9.192805044041619e-06,1.7269058905971792e-05,1.0000616199584014e-05,4.444344334466001e-06,0.0,1.0968848650377711e-05,0.0,4.877653619969913e-06
Euglenida,0.0,0.0,0.0,0.0,0.0,2.1209115516255626e-06,2.5254958912202246e-06,2.6257048628962957e-06,2.5254081312080846e-06,5.050391289165911e-07,0.0,2.0605119131733516e-06,0.0,8.909160121313978e-07
Eupomatia,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-07,3.0305950694642694e-07,3.0296594571880336e-07,0.0,0.0,0.0,1.8180256343663355e-07,0.0,1.6596227863039388e-07
Euteleostomi,0.0,0.0,0.0,0.0,0.0,2.322903127970854e-06,3.1316149051130784e-06,2.6257048628962957e-06,2.8284571069530545e-06,2.3231799930163187e-06,0.0,2.6463719991899204e-06,0.0,3.457339939327259e-07
Ezakiella,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,0.0,0.0,3.0302347734995466e-07,0.0,1.0101262972951453e-07,0.0,1.428508835980268e-07
Faecalibaculum,0.0,0.0,0.0,0.0,0.0,8.079663053811667e-07,3.0305950694642694e-07,2.0197729714586892e-07,5.050816262416169e-07,1.0100782578331821e-06,0.0,5.656325987096524e-07,0.0,3.3952680175623643e-07
Faecalitalea,0.0,0.0,0.0,0.0,0.0,0.0004193345124928255,0.00042438432956064655,0.00042748494940923157,0.0004249756803196965,0.00042675806393451947,0.0,0.00042458750714338396,0.0,3.1973583162978406e-06
Falsochrobactrum,0.0,0.0,0.0,0.0,0.0,2.2219073397982086e-06,2.7275355625178427e-06,2.019772971458689e-06,2.2223591554631143e-06,2.5251956445829555e-06,0.0,2.343354134764162e-06,0.0,2.8051541062556676e-07
Family,0.0,0.0,0.0,0.0,0.0,0.00016028031582998893,0.00016264193539458247,0.00016057195123096577,0.00016061595714483417,0.00016211756038222574,0.0,0.0001612455439965194,0.0,1.0597280010231128e-06
Ferrovum,0.0,0.0,0.0,0.0,0.0,2.5248947043161457e-06,2.7275355625178427e-06,2.423727565750427e-06,2.2223591554631143e-06,3.4342660766328192e-06,0.0,2.66655661293607e-06,0.0,4.6621928227981203e-07
Filimonas,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,2.0203967129761797e-07,2.0197729714586892e-07,2.0203265049664675e-07,0.0,0.0,1.6160823905708506e-07,0.0,9.034175594083888e-08
Flavisolibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0197729714586892e-07,0.0,0.0,0.0,4.039545942917378e-08,0.0,9.032699326596742e-08
Flavobacterium,0.0,0.0,0.0,0.0,0.0,2.7268862806614377e-06,2.5254958912202246e-06,2.5247162143233615e-06,2.0203265049664675e-06,3.1312425992828648e-06,0.0,2.585733498090871e-06,0.0,4.0141656467582316e-07
Francisella,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-07,0.0,3.0296594571880336e-07,0.0,2.0201565156663643e-07,0.0,1.6159379236067547e-07,0.0,1.5316434160174295e-07
Fusicatenibacter,0.0,0.0,0.0,0.0,0.0,0.0028421224749664263,0.002831484973400467,0.002839699809222344,0.002842397359837323,0.002836400755821359,0.0,0.0028384210746495836,0.0,4.56447036941332e-06
Fusobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0304897574497013e-07,0.0,0.0,6.060979514899403e-08,0.0,1.3552762205548765e-07
Gangjinia,0.0,0.0,0.0,0.0,0.0,0.0,4.0407934259523594e-07,3.0296594571880336e-07,5.050816262416169e-07,4.0403130313327287e-07,0.0,3.232316435377858e-07,0.0,1.943088685155948e-07
Gemella,0.0,0.0,0.0,0.0,0.0,4.645806255941708e-06,5.050991782440449e-06,5.352398374365526e-06,5.555897888657786e-06,5.4544225922991835e-06,0.0,5.21190337874093e-06,0.0,3.685258233349913e-07
Gemmatimonas,0.0,0.0,0.0,0.0,0.0,0.0,1.7173372060297528e-06,2.6257048628962957e-06,2.2223591554631143e-06,1.919148689883046e-06,0.0,1.6969099828544417e-06,0.0,1.0084725537225297e-06
Geobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0203265049664675e-07,0.0,0.0,4.040653009932935e-08,0.0,9.035174803699175e-08
Globothalamea,0.0,0.0,0.0,0.0,0.0,0.00011008540910818396,0.0001123340572414756,0.00010108963722150739,0.00010525901090875296,0.0001097955066264669,0.0,0.00010771272422127736,0.0,4.50583858538225e-06
Granulicatella,0.0,0.0,0.0,0.0,0.0,1.0099578817264583e-06,0.0,6.059318914376067e-07,9.091469272349104e-07,0.0,0.0,5.050073400797951e-07,0.0,4.843950989509702e-07
Haemophilus,0.0,0.0,0.0,0.0,0.0,2.2219073397982086e-06,1.8183570416785619e-06,1.514829728594017e-06,1.616261203973174e-06,1.3131017351831368e-06,0.0,1.6968914098454199e-06,0.0,3.454481967955851e-07
Haemosporoidia,0.0,0.0,0.0,0.0,0.0,1.0402566181782521e-05,1.2627479456101123e-05,1.2118637828752136e-05,1.2323991680295453e-05,1.1211868661948321e-05,0.0,1.1736908761775911e-05,0.0,9.137336623153971e-07
Haloferax,0.0,0.0,0.0,0.0,0.0,2.1209115516255626e-06,2.222436384273798e-06,1.4138410800210823e-06,1.5152448787248506e-06,1.919148689883046e-06,0.0,1.8383165169056678e-06,0.0,3.6003352144581265e-07
Haloferula,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,2.0197729714586892e-07,2.0203265049664675e-07,2.0201565156663643e-07,0.0,1.61613054101354e-07,0.0,9.034444698645999e-08
Halogeometricum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0296594571880336e-07,3.0304897574497013e-07,0.0,0.0,1.2120298429275468e-07,0.0,1.6596402393140486e-07
Halomonas,0.0,0.0,0.0,0.0,0.0,2.322903127970854e-06,3.5356942477083147e-06,2.221750268604558e-06,2.121342830214791e-06,2.82821912193291e-06,0.0,2.605981919286285e-06,0.0,5.865997353379829e-07
Halonotius,0.0,0.0,0.0,0.0,0.0,1.5149368225896874e-06,1.6163173703809437e-06,1.9187843228857545e-06,1.9193101797181444e-06,1.6161252125330915e-06,0.0,1.7170947816215243e-06,0.0,1.889368407569874e-07
Halovenus,0.0,0.0,0.0,0.0,0.0,4.645806255941708e-06,4.545892604196405e-06,4.847455131500854e-06,5.050816262416169e-06,3.93930520554941e-06,0.0,4.605855091920909e-06,0.0,4.200718298208442e-07
Helicobasidiaceae,0.0,0.0,0.0,0.0,0.0,1.918919975280271e-06,2.7275355625178427e-06,1.8177956743128202e-06,2.0203265049664675e-06,1.919148689883046e-06,0.0,2.0807452813920895e-06,0.0,3.6858902596664713e-07
Hemiptera,0.0,0.0,0.0,0.0,0.0,1.6058330319450687e-05,1.6769292717702292e-05,1.7572024851690595e-05,1.7071758966966653e-05,1.626225995111423e-05,0.0,1.6746733361384893e-05,0.0,6.115287904538518e-07
Heterogastridiaceae,0.0,0.0,0.0,0.0,0.0,7.493887482410321e-05,7.667405525744602e-05,7.351973616109629e-05,7.202463990205458e-05,7.201857978350589e-05,0.0,7.38351771856412e-05,0.0,1.997182490434261e-06
Hirschia,0.0,0.0,0.0,0.0,0.0,4.0398315269058336e-07,8.081586851904719e-07,0.0,0.0,5.050391289165911e-07,0.0,3.4343619335952924e-07,0.0,3.470033412292397e-07
Hordeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0197729714586892e-07,0.0,2.0201565156663643e-07,0.0,8.079858974250107e-08,0.0,1.1063802637244382e-07
Hydnora,0.0,0.0,0.0,0.0,0.0,1.0099578817264583e-06,8.081586851904719e-07,1.3128524314481479e-06,1.2121959029798805e-06,8.080626062665457e-07,0.0,1.030245501522301e-06,0.0,2.302563820409247e-07
Hymenobacter,0.0,0.0,0.0,0.0,0.0,0.0,4.0407934259523594e-07,0.0,2.0203265049664675e-07,0.0,0.0,1.2122239861837655e-07,0.0,1.8070899074543537e-07
Hypoxylon,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,0.0,0.0,0.0,0.0,4.0398315269058335e-08,0.0,9.033337911808215e-08
Idiomarina,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,2.0203967129761797e-07,0.0,0.0,0.0,0.0,8.080624952858193e-08,0.0,1.1064851544206103e-07
Ignavibacterium,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,2.0203967129761797e-07,2.0197729714586892e-07,0.0,0.0,0.0,1.2120170895775572e-07,0.0,1.1064151908692927e-07
Intestinibacter,0.0,0.0,0.0,0.0,0.0,0.00010362167866513463,0.0001068789861164399,0.0001046242399215601,0.00010434986398151806,0.0001009068179575349,0.0,0.00010407631732843752,0.0,2.149559364790283e-06
JGI,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,0.0,2.0203265049664675e-07,2.0201565156663643e-07,0.0,1.2120797568171496e-07,0.0,1.1064723834641404e-07
Janthinobacterium,0.0,0.0,0.0,0.0,0.0,1.3129452462443959e-06,1.7173372060297528e-06,1.7168070257398858e-06,0.0,2.3231799930163187e-06,0.0,1.4140538942060706e-06,0.0,8.688961191986941e-07
Karyorelictea,0.0,0.0,0.0,0.0,0.0,0.0008851270875450681,0.0008988744976031024,0.0009008187452705753,0.0008893477274862391,0.0008976565477363489,0.0,0.0008943649211282668,0.0,6.7700209217133775e-06
Ketobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040653009932935e-07,2.0201565156663643e-07,0.0,1.21216190511986e-07,0.0,1.807015956857487e-07
Kinetoplastea,0.0,0.0,0.0,0.0,0.0,8.079663053811667e-07,9.091785208392809e-07,4.0395459429173784e-07,2.0203265049664675e-07,4.0403130313327287e-07,0.0,5.45432674828421e-07,0.0,2.9965351639937356e-07
Klebsiella,0.0,0.0,0.0,0.0,0.0,1.4139410344170417e-06,1.111218192136899e-06,1.3128524314481479e-06,1.0101632524832338e-06,1.3131017351831368e-06,0.0,1.2322553291336915e-06,0.0,1.658437584145091e-07
Klebsormidiales,0.0,0.0,0.0,0.0,0.0,1.3937418767825125e-05,1.3738697648238022e-05,1.2421603774470938e-05,1.3031105957033716e-05,1.2625978222914776e-05,0.0,1.3150960874096516e-05,0.0,6.681849104563944e-07
Kluyvera,0.0,0.0,0.0,0.0,0.0,4.14082731507848e-06,4.747932275494022e-06,4.746466482927919e-06,4.141669335181259e-06,5.959461721215775e-06,0.0,4.747271425979491e-06,0.0,7.42282754168877e-07
Lachnospiraceae,0.0,0.0,0.0,0.0,0.0,0.0021286882273148563,0.0021147492394721673,0.0021161161421972686,0.0021133625405201735,0.002128335897080298,0.0,0.0021202504093169525,0.0,7.605420037326551e-06
Lactococcus,0.0,0.0,0.0,0.0,0.0,0.0,1.5152975347321347e-06,0.0,0.0,0.0,0.0,3.0305950694642694e-07,0.0,6.776616587597803e-07
Lawsonella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0203265049664675e-07,0.0,0.0,4.040653009932935e-08,0.0,9.035174803699175e-08
Lentzea,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,0.0,0.0,0.0,0.0,4.0407934259523595e-08,0.0,9.035488783463738e-08
Lepidodasys,0.0,0.0,0.0,0.0,0.0,2.8278820688340833e-06,4.1418132616011685e-06,2.8276821600421646e-06,4.242685660429582e-06,3.5352739024161374e-06,0.0,3.5150674106646275e-06,0.0,6.832585817547697e-07
Leucoagaricus,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-07,0.0,3.0296594571880336e-07,3.0304897574497013e-07,2.0201565156663643e-07,0.0,2.222035875096695e-07,0.0,1.3168764272886985e-07
Leuconostoc,0.0,0.0,0.0,0.0,0.0,0.0,5.050991782440449e-07,0.0,4.040653009932935e-07,0.0,0.0,1.818328958474677e-07,0.0,2.515342607221878e-07
Linum,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,2.0197729714586892e-07,0.0,0.0,0.0,8.080339368869738e-08,0.0,1.1064460581332812e-07
Litostomatea,0.0,0.0,0.0,0.0,0.0,5.857755714013459e-06,6.364249645874966e-06,4.948443780073788e-06,5.2528489129128155e-06,6.363493024349047e-06,0.0,5.757358215444816e-06,0.0,6.431695874158536e-07
Longispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0201565156663643e-07,0.0,4.0403130313327284e-08,0.0,9.034414588438218e-08
Luteolibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0197729714586892e-07,0.0,3.0302347734995466e-07,0.0,1.0100015489916471e-07,0.0,1.42839857829785e-07
Lutimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7168070257398858e-06,1.8182938544698208e-06,0.0,0.0,7.070201760419414e-07,0.0,9.687919356317773e-07
Lutispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4138410800210823e-06,1.1111795777315571e-06,0.0,0.0,5.050041315505279e-07,0.0,6.997358053414424e-07
Macrostomum,0.0,0.0,0.0,0.0,0.0,0.0,5.050991782440449e-07,5.049432428646723e-07,0.0,3.0302347734995466e-07,0.0,2.6261317969173436e-07,0.0,2.535190700242013e-07
Malassezia,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,4.0395459429173784e-07,0.0,0.0,0.0,1.211892341274059e-07,0.0,1.8065558310077378e-07
Mamiellales,0.0,0.0,0.0,0.0,0.0,0.0,3.0305950694642694e-07,0.0,0.0,0.0,0.0,6.061190138928538e-08,0.0,1.3553233175195607e-07
Mangifera,0.0,0.0,0.0,0.0,0.0,0.00015280662750521314,0.00014769099971855874,0.0001547146096137356,0.00015314074907645824,0.00014949158215931096,0.0,0.00015156891361465535,0.0,2.883206889619297e-06
Marinifilum,0.0,0.0,0.0,0.0,0.0,0.0,6.061190138928539e-07,0.0,0.0,0.0,0.0,1.2122380277857077e-07,0.0,2.7106466350391215e-07
Marinococcus,0.0,0.0,0.0,0.0,0.0,1.6159326107623334e-06,1.9193768773273707e-06,1.4138410800210823e-06,1.9193101797181444e-06,1.414109560966455e-06,0.0,1.656514061759077e-06,0.0,2.5370042947242783e-07
Maritimimonas,0.0,0.0,0.0,0.0,0.0,7.069705172085208e-07,7.071388495416629e-07,4.0395459429173784e-07,5.050816262416169e-07,0.0,0.0,4.646291174567077e-07,0.0,2.910061615354877e-07
Megasphaera,0.0,0.0,0.0,0.0,0.0,5.049789408632291e-07,0.0,7.069205400105411e-07,6.060979514899403e-07,0.0,0.0,3.6359948647274215e-07,0.0,3.3951147793124646e-07
Mesorhizobium,0.0,0.0,0.0,0.0,0.0,0.0,7.071388495416629e-07,1.0098864857293446e-06,1.0101632524832338e-06,8.080626062665457e-07,0.0,7.070502388041574e-07,0.0,4.16446526560908e-07
Methanobacterium,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,2.0197729714586892e-07,2.0203265049664675e-07,2.0201565156663643e-07,0.0,1.6160343511088877e-07,0.0,9.033906909970229e-08
Methanobrevibacter,0.0,0.0,0.0,0.0,0.0,3.9186365810986585e-05,3.454878379189267e-05,3.716382267483988e-05,3.676994239038971e-05,3.060537121234542e-05,0.0,3.565485717609085e-05,0.0,3.2677458583555626e-06
Methanoculleus,0.0,0.0,0.0,0.0,0.0,6.05974729035875e-07,8.081586851904719e-07,8.079091885834757e-07,6.060979514899403e-07,8.080626062665457e-07,0.0,7.272406321132617e-07,0.0,1.1064391888012487e-07
Methanohalophilus,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,0.0,4.040653009932935e-07,3.0302347734995466e-07,0.0,1.8181607093770796e-07,0.0,1.8069807272795337e-07
Methanosaeta,0.0,0.0,0.0,0.0,0.0,1.3129452462443959e-06,1.0101983564880899e-06,1.514829728594017e-06,5.050816262416169e-07,5.050391289165911e-07,0.0,9.696188172969422e-07,0.0,4.605441787552307e-07
Methanosarcina,0.0,0.0,0.0,0.0,0.0,0.0,3.0305950694642694e-07,3.0296594571880336e-07,2.0203265049664675e-07,3.0302347734995466e-07,0.0,2.2221631610236633e-07,0.0,1.3169414660238796e-07
Methanosphaera,0.0,0.0,0.0,0.0,0.0,0.0,4.0407934259523594e-07,0.0,3.0304897574497013e-07,0.0,0.0,1.4142566366804123e-07,0.0,1.9692175165058834e-07
Methanospirillum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0197729714586892e-07,0.0,0.0,0.0,4.039545942917378e-08,0.0,9.032699326596742e-08
Methermicoccus,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,0.0,0.0,0.0,0.0,4.0398315269058335e-08,0.0,9.033337911808215e-08
Methylophilus,0.0,0.0,0.0,0.0,0.0,1.5149368225896874e-06,0.0,0.0,1.0101632524832338e-06,0.0,0.0,5.050200150145842e-07,0.0,7.141843766281557e-07
Mobilitalea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0201565156663643e-07,0.0,4.0403130313327284e-08,0.0,9.034414588438218e-08
Moniliella,0.0,0.0,0.0,0.0,0.0,0.0,2.5254958912202246e-06,3.9385572943444436e-06,2.5254081312080846e-06,0.0,0.0,1.7978922633545504e-06,0.0,1.7396814603128662e-06
Monocondylia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0296594571880336e-07,0.0,0.0,0.0,6.059318914376067e-08,0.0,1.3549048989895115e-07
Mononchida,0.0,0.0,0.0,0.0,0.0,8.372550839512339e-05,8.687705865797572e-05,8.735518101558831e-05,8.384354995610841e-05,8.333145627123753e-05,0.0,8.502655085920667e-05,0.0,1.9243470198197444e-06
Mycobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0197729714586892e-07,0.0,0.0,0.0,4.039545942917378e-08,0.0,9.032699326596742e-08
Myodocopa,0.0,0.0,0.0,0.0,0.0,5.049789408632291e-07,9.091785208392809e-07,8.079091885834757e-07,7.071142767382636e-07,7.070547804832275e-07,0.0,7.272471415014954e-07,0.0,1.49851267369719e-07
Myroides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040653009932935e-07,0.0,0.0,8.08130601986587e-08,0.0,1.807034960739835e-07
NS3a,0.0,0.0,0.0,0.0,0.0,0.0,3.0305950694642694e-07,8.079091885834757e-07,5.050816262416169e-07,7.070547804832275e-07,0.0,4.6462102045094936e-07,0.0,3.2412681557334746e-07
NS5,0.0,0.0,0.0,0.0,0.0,3.3328610096973125e-06,7.071388495416629e-07,0.0,5.050816262416169e-07,5.050391289165911e-07,0.0,1.0100241228794367e-06,0.0,1.3245221958694695e-06
Nannochloropsis,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,3.0296594571880336e-07,2.0203265049664675e-07,0.0,0.0,1.414076535026136e-07,0.0,1.3550365545296414e-07
Natronomonas,0.0,0.0,0.0,0.0,0.0,6.05974729035875e-07,3.0305950694642694e-07,0.0,3.0304897574497013e-07,4.0403130313327287e-07,0.0,3.23222902972109e-07,0.0,2.189550111117423e-07
Neisseria,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,4.0395459429173784e-07,0.0,4.0403130313327287e-07,0.0,2.0199549475406046e-07,0.0,2.0199647618878192e-07
Neodalyellida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0197729714586892e-07,0.0,0.0,0.0,4.039545942917378e-08,0.0,9.032699326596742e-08
