Species,read10000000_rep1,read10000000_rep2,read10000000_rep3,read10000000_rep4,read10000000_rep5,gut_combined_10000000_1,gut_combined_10000000_2,gut_combined_10000000_3,gut_combined_10000000_4,gut_combined_10000000_5
Remanella sp. 2 WS-2012 ,0.0,0.0,0.0,0.0,0.0,8764.0,8898.0,8920.0,8804.0,8887.0
Rhizobium leguminosarum   ,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
Rhizosolenids,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Rhodobacter sphaeroides   ,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,7.0,7.0
Rotaliida,0.0,0.0,0.0,0.0,0.0,1090.0,1112.0,1001.0,1042.0,1087.0
Ruminococcaceae bacterium GD6 ,0.0,0.0,0.0,0.0,0.0,56.0,55.0,50.0,47.0,60.0
SCM38C39 marine group,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Saccharomycodes,0.0,0.0,0.0,0.0,0.0,1637.0,1610.0,1547.0,1489.0,1642.0
Schizochytrium aggregatum   ,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0
Serinthea sp.,0.0,0.0,0.0,0.0,0.0,159.0,166.0,174.0,169.0,161.0
Serratia sp. PTSe-1  ,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Sphingomonas sp. FI401  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Sphingomonas sp. OSG-47  ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
Spirochaeta thermophila DSM 6192,0.0,0.0,0.0,0.0,0.0,375.0,380.0,429.0,372.0,410.0
Spirosoma sp. KSM4-2  ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0
Spirotrichonympha leidyi   ,0.0,0.0,0.0,0.0,0.0,49.0,55.0,55.0,58.0,41.0
Stenotrophomonas maltophilia   ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Streptococcus caballi   ,0.0,0.0,0.0,0.0,0.0,22.0,21.0,18.0,20.0,18.0
Streptococcus pneumoniae   ,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
Streptococcus salivarius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Streptococcus salivarius subsp. thermophilus ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Streptococcus sobrinus   ,0.0,0.0,0.0,0.0,0.0,1613.0,1635.0,1587.0,1605.0,1618.0
Streptococcus thermophilus TH1435  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Streptomyces griseus   ,0.0,0.0,0.0,0.0,0.0,11.0,10.0,11.0,10.0,11.0
Streptomyces radiopugnans   ,0.0,0.0,0.0,0.0,0.0,7775.0,7827.0,7768.0,7642.0,7839.0
Streptomyces sp.,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0
Streptomyces sp. AMJ7  ,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
Streptomyces sp. SD 576 ,0.0,0.0,0.0,0.0,0.0,108.0,98.0,98.0,99.0,96.0
Streptomyces sp. TH-11  ,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,7.0,3.0
Streptomyces thermodiastaticus   ,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,9.0,5.0
Talaromyces,0.0,0.0,0.0,0.0,0.0,2493.0,2470.0,2482.0,2454.0,2467.0
Temnosewellia minor  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Tetrapoda,0.0,0.0,0.0,0.0,0.0,21.0,26.0,19.0,23.0,20.0
Thaumatomonadida environmental sample  ,0.0,0.0,0.0,0.0,0.0,18.0,11.0,18.0,18.0,19.0
Thorsellia anophelis   ,0.0,0.0,0.0,0.0,0.0,30.0,17.0,24.0,25.0,24.0
Trichinella nelsoni  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Trichodorus sparsus  ,0.0,0.0,0.0,0.0,0.0,199.0,200.0,222.0,222.0,220.0
Turicibacter sp. H121  ,0.0,0.0,0.0,0.0,0.0,5488.0,5573.0,5456.0,5530.0,5474.0
Ulkenia aff. visurgensis BAFCcult 3529,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0
Vibrio fluvialis   ,0.0,0.0,0.0,0.0,0.0,73.0,55.0,51.0,56.0,62.0
Vibrio rumoiensis 1S-45  ,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,2.0
Xenasma,0.0,0.0,0.0,0.0,0.0,223.0,234.0,247.0,216.0,219.0
Xylariaceae sp.,0.0,0.0,0.0,0.0,0.0,1186.0,629.0,1357.0,822.0,791.0
Yersinia kristensenii   ,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0
[Clostridium] leptum  ,0.0,0.0,0.0,0.0,0.0,26.0,22.0,16.0,25.0,15.0
[Clostridium] scindens ATCC 35704 ,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
[Eubacterium] eligens ,0.0,0.0,0.0,0.0,0.0,61.0,66.0,50.0,58.0,54.0
archaeon RC2   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
bacterium 14W135   ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
bacterium 14W231   ,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,7.0
bacterium B0056   ,0.0,0.0,0.0,0.0,0.0,23.0,17.0,21.0,14.0,19.0
bacterium NLAE-zl-G146 ,0.0,0.0,0.0,0.0,0.0,108.0,115.0,118.0,127.0,119.0
bacterium NLAE-zl-G256   ,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,5.0
bacterium NLAE-zl-P127   ,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,20.0,0.0
bacterium NLAE-zl-P343   ,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,19.0,0.0
bacterium NLAE-zl-P353   ,0.0,0.0,0.0,0.0,0.0,4367.0,4319.0,4326.0,4295.0,4327.0
bacterium mpn-isolate,0.0,0.0,0.0,0.0,0.0,16.0,17.0,17.0,16.0,17.0
denitrifying bacterium enrichment culture clone,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
gut metagenome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
gut metagenome   ,0.0,0.0,0.0,0.0,0.0,48.0,50.0,52.0,50.0,60.0
human gut metagenome  ,0.0,0.0,0.0,0.0,0.0,2572.0,2554.0,2518.0,2468.0,2562.0
iron-reducing bacterium enrichment culture clone,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
marine bacterium IVA010  ,0.0,0.0,0.0,0.0,0.0,13.0,7.0,7.0,9.0,11.0
metagenome,0.0,0.0,0.0,0.0,0.0,8.0,5.0,14.0,0.0,11.0
swine,0.0,0.0,0.0,0.0,0.0,10.0,7.0,7.0,9.0,9.0
uncultured,0.0,0.0,0.0,0.0,0.0,3834.0,3874.0,3890.0,3843.0,3921.0
uncultured Aliihoeflea sp.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
uncultured Bacillus sp.  ,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0
uncultured Bacteroidetes bacterium  ,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,19.0,18.0
uncultured Brevundimonas sp.  ,0.0,0.0,0.0,0.0,0.0,6.0,9.0,6.0,4.0,5.0
uncultured Brumimicrobium,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,4.0,6.0
uncultured Chloroflexi bacterium  ,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
uncultured Clostridium,0.0,0.0,0.0,0.0,0.0,10.0,10.0,13.0,7.0,13.0
uncultured Comamonadaceae bacterium  ,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,3.0
uncultured Epsilonproteobacteria bacterium  ,0.0,0.0,0.0,0.0,0.0,10.0,17.0,13.0,13.0,10.0
uncultured Fibrobacteres bacterium,0.0,0.0,0.0,0.0,0.0,10.0,11.0,9.0,10.0,3.0
uncultured Flavobacteriales bacterium  ,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,7.0
uncultured Fusobacterium sp.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
uncultured Gemmatimonas sp.  ,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0
uncultured Halomonas sp.  ,0.0,0.0,0.0,0.0,0.0,18.0,22.0,10.0,9.0,16.0
uncultured Hymenobacter sp.  ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
uncultured Hyphomicrobiaceae bacterium  ,0.0,0.0,0.0,0.0,0.0,18.0,18.0,19.0,21.0,16.0
uncultured Hyphomonadaceae bacterium  ,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,5.0
uncultured Lachnospiraceae bacterium ,0.0,0.0,0.0,0.0,0.0,5367.0,5208.0,5249.0,5354.0,5338.0
uncultured Lactobacillaceae bacterium  ,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,3.0,3.0
uncultured Marinilabiliaceae bacterium  ,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
uncultured Methanobrevibacter sp.  ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
uncultured Methanococcoides sp.  ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0
uncultured Methanoplanus sp.  ,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,4.0
uncultured Methanosaeta sp.  ,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0
uncultured Methanosarcinales archaeon  ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
uncultured Neisseria sp.  ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0
uncultured Nitrospirae bacterium  ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
uncultured Novosphingobium sp.  ,0.0,0.0,0.0,0.0,0.0,218.0,209.0,223.0,243.0,228.0
uncultured Ochrobactrum sp.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,53.0,59.0
uncultured Olsenella sp.  ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
uncultured Paenibacillus sp.  ,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0
uncultured Pedobacter sp.  ,0.0,0.0,0.0,0.0,0.0,70.0,66.0,74.0,64.0,74.0
uncultured Peptostreptococcaceae bacterium  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
uncultured Planctomycetales bacterium  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
uncultured Rhizobiales bacterium  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
uncultured Selenomonas sp. ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
uncultured Spirochaetes bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
uncultured Streptococcus sp.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
uncultured Turicibacter sp.  ,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0
uncultured Veillonellaceae bacterium  ,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,3.0,6.0
uncultured Verrucomicrobiaceae bacterium  ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
uncultured alpha proteobacterium  ,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,8.0,3.0
uncultured archaeon ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
uncultured archaeon   ,0.0,0.0,0.0,0.0,0.0,425.0,383.0,407.0,399.0,332.0
uncultured archaeon SYA-130  ,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
uncultured bacterium,0.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,2.0,18.0
uncultured bacterium ,0.0,0.0,0.0,0.0,0.0,11529.0,10937.0,11591.0,11480.0,11537.0
uncultured bacterium  ,0.0,0.0,0.0,0.0,0.0,70393.0,69688.0,70746.0,69414.0,69407.0
uncultured bacterium   ,0.0,0.0,0.0,0.0,0.0,161786.0,162494.0,161952.0,161782.0,163371.0
uncultured bacterium (human infant) L14D,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0
uncultured bacterium BC13  ,0.0,0.0,0.0,0.0,0.0,45.0,39.0,45.0,52.0,40.0
uncultured beta,0.0,0.0,0.0,0.0,0.0,25.0,27.0,24.0,22.0,34.0
uncultured ciliate,0.0,0.0,0.0,0.0,0.0,14.0,12.0,19.0,15.0,18.0
uncultured ciliate   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,32.0
uncultured delta proteobacterium  ,0.0,0.0,0.0,0.0,0.0,183.0,165.0,173.0,159.0,187.0
uncultured eukaryote ,0.0,0.0,0.0,0.0,0.0,120.0,111.0,110.0,93.0,115.0
uncultured eukaryote   ,0.0,0.0,0.0,0.0,0.0,10.0,17.0,18.0,17.0,17.0
uncultured euryarchaeote   ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
uncultured fungus,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0
uncultured fungus  ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
uncultured gamma proteobacterium  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
uncultured haloarchaeon   ,0.0,0.0,0.0,0.0,0.0,41.0,42.0,46.0,44.0,38.0
uncultured marine Syndiniales,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
uncultured methanogenic archaeon  ,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,6.0,8.0
uncultured organism ,0.0,0.0,0.0,0.0,0.0,9.0,13.0,18.0,0.0,0.0
uncultured organism  ,0.0,0.0,0.0,0.0,0.0,79.0,94.0,80.0,92.0,91.0
uncultured organism   ,0.0,0.0,0.0,0.0,0.0,11818.0,11918.0,11917.0,11749.0,11609.0
uncultured prokaryote   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
uncultured proteobacterium   ,0.0,0.0,0.0,0.0,0.0,54.0,58.0,46.0,76.0,62.0
uncultured rumen,0.0,0.0,0.0,0.0,0.0,9.0,12.0,7.0,11.0,10.0
uncultured rumen archaeon  ,0.0,0.0,0.0,0.0,0.0,12.0,13.0,11.0,4.0,8.0
uncultured rumen bacterium ,0.0,0.0,0.0,0.0,0.0,51.0,49.0,54.0,46.0,52.0
uncultured rumen bacterium  ,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
uncultured rumen methanogen  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
unidentified    ,0.0,0.0,0.0,0.0,0.0,3394.0,3738.0,3431.0,3754.0,3353.0
unidentified rumen bacterium,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0
unknown,0.0,0.0,0.0,0.0,0.0,317482.0,317989.0,318790.0,318021.0,315988.0
