Genus,read10000000_rep1,read10000000_rep2,read10000000_rep3,read10000000_rep4,read10000000_rep5,gut_combined_10000000_1,gut_combined_10000000_2,gut_combined_10000000_3,gut_combined_10000000_4,gut_combined_10000000_5,meta_mean,pam_mean,meta_std,pam_std
Coccomyxa,0.0,0.0,0.0,0.0,0.0,0.0,5.699770080833454e-08,0.0,5.7053387291566954e-08,4.2716551316164614e-08,0.0,3.135352788321322e-08,0.0,2.921177888116082e-08
Coenochloris,0.0,0.0,0.0,0.0,0.0,0.0,2.849885040416727e-08,2.844506782100335e-08,0.0,0.0,0.0,1.1388783645034125e-08,0.0,1.5594745855043625e-08
Colidextribacter,0.0,0.0,0.0,0.0,0.0,0.0006707088112134796,0.000708377849100517,0.0006720690886403167,0.0006785722994613306,0.0006606620054802328,0.0,0.0006780780107791753,0.0,1.8111143059477618e-05
Collembola,0.0,0.0,0.0,0.0,0.0,7.65355177480012e-06,7.56644478230641e-06,7.338827497818864e-06,7.5310471224868364e-06,7.446918779451363e-06,0.0,7.507357991372719e-06,0.0,1.1987542669765775e-07
Colwellia,0.0,0.0,0.0,0.0,0.0,9.277378114290762e-05,9.902055955168516e-05,8.210798820492558e-05,0.0001235154073176804,0.00010655838798068272,0.0,0.0001007952248395763,0.0,1.554128815552028e-05
Conidiobolus,0.0,0.0,0.0,0.0,0.0,8.67781892681798e-07,7.552195357104326e-07,8.391295007195988e-07,8.415374625506126e-07,8.685698767620137e-07,0.0,8.344476536848911e-07,0.0,4.643483971225541e-08
Conthreep,0.0,0.0,0.0,0.0,0.0,1.991630573368061e-07,1.7099310242500363e-07,8.533520346301004e-08,2.424768959891595e-07,1.8510505570337997e-07,0.0,1.7661466298347184e-07,0.0,5.762354611269465e-08
Convoluta,0.0,0.0,0.0,0.0,0.0,1.5648525933606194e-07,8.549655121250181e-08,0.0,0.0,0.0,0.0,4.8396362109712745e-08,0.0,7.086299692264345e-08
Copepoda,0.0,0.0,0.0,0.0,0.0,7.112966333457362e-08,9.974597641458547e-08,2.844506782100335e-08,8.558008093735043e-08,8.543310263232923e-08,0.0,7.406677822796842e-08,0.0,2.7436917618441462e-08
Coprococcus,0.0,0.0,0.0,0.0,0.0,0.0013231670425299937,4.570179671616238e-06,0.0017136241242027986,3.04976314364643e-06,3.044525370876649e-06,0.0,0.0006094911269837864,0.0,0.0008411184442246743
Corticiaceae,0.0,0.0,0.0,0.0,0.0,8.393300273479686e-06,8.521156270846014e-06,0.0,8.615061481026609e-06,0.0,0.0,5.105903605070462e-06,0.0,4.6616955036092616e-06
Corynebacterium,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,3.041036600182429e-06,0.0,3.044525370876649e-06,0.0,1.8254650574439968e-06,0.0,1.6664144914574691e-06
Coscinodiscophytina,0.0,0.0,0.0,0.0,0.0,1.1523005460200925e-06,9.262126381354361e-07,1.1662477806611372e-06,1.026960971248205e-06,9.967195307105076e-07,0.0,1.0536882933550757e-06,0.0,1.0320349666581859e-07
Crenothrix,0.0,0.0,0.0,0.0,0.0,1.3687934922724074e-05,1.3710539014848715e-05,1.0643628100638501e-05,0.0,1.0655838798068273e-05,0.0,9.739588167255913e-06,0.0,5.654075384684479e-06
Cyclophyllidea,0.0,0.0,0.0,0.0,0.0,2.8451865333829448e-08,2.849885040416727e-08,0.0,0.0,0.0,0.0,1.1390143147599343e-08,0.0,1.5596604684349166e-08
DTU089,0.0,0.0,0.0,0.0,0.0,0.00012014965098835576,0.0001264416375813826,0.00011860042740711473,0.000141813986179559,0.00013243685363313425,0.0,0.00012788851115790926,0.0,9.524418269409585e-06
Dactylosporangium,0.0,0.0,0.0,0.0,0.0,3.9542923110091766e-05,2.742107802969743e-05,3.19308843019155e-05,2.2873223577348224e-05,3.1967516394204816e-05,0.0,3.074712508265155e-05,0.0,6.191074577480696e-06
Defluviitaleaceae,0.0,0.0,0.0,0.0,0.0,2.5854988187367696e-05,2.589768480582535e-05,2.736932940164186e-05,3.04976314364643e-05,3.348977907964314e-05,0.0,2.862188258218847e-05,0.0,3.3113704738815607e-06
Desulfatiglans,0.0,0.0,0.0,0.0,0.0,0.00010950347938179259,9.140359343232477e-05,0.00011099783590665865,9.759242059668576e-05,0.00011112517603699769,0.0,0.00010412450107089189,0.0,9.078479441586372e-06
Desulfofustis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044525370876649e-06,0.0,6.089050741753299e-07,0.0,1.3615531377005892e-06
Desulfonema,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,0.0,0.0,0.0,0.0,6.08352663232181e-07,0.0,1.3603179092801938e-06
Desulfotomaculum,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,6.082073200364858e-06,6.09952628729286e-06,6.089050741753298e-06,0.0,4.262482709114384e-06,0.0,2.724009183339243e-06
Desulfurococcus,0.0,0.0,0.0,0.0,0.0,0.0,4.570179671616238e-06,6.082073200364858e-06,0.0,0.0,0.0,2.130450574396219e-06,0.0,2.965807579552525e-06
Dickeya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.602591500456072e-06,0.0,6.089050741753298e-06,0.0,2.738328448441874e-06,0.0,3.7876022428682666e-06
Dictyotales,0.0,0.0,0.0,0.0,0.0,2.8451865333829448e-08,0.0,0.0,0.0,0.0,0.0,5.6903730667658895e-09,0.0,1.2724060994622479e-08
Diplonemea,0.0,0.0,0.0,0.0,0.0,2.56066788004465e-07,0.0,0.0,2.8526693645783477e-08,2.8477700877443077e-08,0.0,6.261423650553832e-08,0.0,1.0907822714764356e-07
Dipodascaceae,0.0,0.0,0.0,0.0,0.0,0.0,2.849885040416727e-08,0.0,0.0,0.0,0.0,5.699770080833454e-09,0.0,1.2745073356863075e-08
Dokdonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.602591500456072e-06,6.09952628729286e-06,0.0,0.0,2.7404235575497865e-06,0.0,3.7899212418701525e-06
Dolosigranulum,0.0,0.0,0.0,0.0,0.0,1.0646171606563169e-05,0.0,0.0,1.219905257458572e-05,0.0,0.0,4.569044836229777e-06,0.0,6.280465747389048e-06
Dyadobacter,0.0,0.0,0.0,0.0,0.0,0.00013231670425299937,0.00013405860370074298,0.0001262030189075708,0.00010521682845580183,0.00011112517603699769,0.0,0.00012178406627082253,0.0,1.2934577536820781e-05
Echinostomida,0.0,0.0,0.0,0.0,0.0,0.0,2.849885040416727e-08,0.0,4.2790040468675215e-08,0.0,0.0,1.4257778174568497e-08,0.0,2.0166499729092543e-08
Elizabethkingia,0.0,0.0,0.0,0.0,0.0,1.3687934922724074e-05,1.3710539014848715e-05,7.602591500456072e-06,4.574644715469645e-06,1.2178101483506597e-05,0.0,1.035076232740102e-05,0.0,4.0828900999434195e-06
Ensifer,0.0,0.0,0.0,0.0,0.0,6.08352663232181e-06,1.2187145790976636e-05,1.0643628100638501e-05,1.219905257458572e-05,1.0655838798068273e-05,0.0,1.0353838379318189e-05,0.0,2.5088132774332766e-06
Enterobacter,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,0.0,0.0,0.0,0.0,6.08352663232181e-07,0.0,1.3603179092801938e-06
Enterococcus,0.0,0.0,0.0,0.0,0.0,1.216705326464362e-05,4.570179671616238e-06,0.0,0.0,0.0,0.0,3.347446587251972e-06,0.0,5.312643741655488e-06
Erysipelotrichaceae,0.0,0.0,0.0,0.0,0.0,8.516937285250535e-05,8.683341376070853e-05,9.731317120583772e-05,9.759242059668576e-05,0.0001050361252952444,0.0,9.438890074219634e-05,0.0,8.280434256756775e-06
Erythrobacter,0.0,0.0,0.0,0.0,0.0,0.0,9.140359343232476e-06,0.0,6.09952628729286e-06,0.0,0.0,3.0479771261050674e-06,0.0,4.3098598308557356e-06
Escherichia-Shigella,0.0,0.0,0.0,0.0,0.0,0.00020988166881510245,0.00013862878337235924,0.0002600086293155977,0.0001509632756104983,6.697955815928628e-05,0.0,0.00016529238305456877,0.0,7.338435479968077e-05
Euglenida,0.0,0.0,0.0,0.0,0.0,2.987445860052092e-07,3.562356300520909e-07,3.6978588167304356e-07,3.565836705722935e-07,7.119425219360768e-08,0.0,2.90508804099249e-07,0.0,1.2563584225757595e-07
Eupomatia,0.0,0.0,0.0,0.0,0.0,4.562644974241358e-06,4.570179671616238e-06,4.561554900273643e-06,0.0,0.0,0.0,2.7388759092262475e-06,0.0,2.500242401715041e-06
Euteleostomi,0.0,0.0,0.0,0.0,0.0,3.271964513390386e-07,4.417321812645927e-07,3.6978588167304356e-07,3.993737110409686e-07,3.2749356009059533e-07,0.0,3.7311635708164774e-07,0.0,4.898660373100508e-08
Ezakiella,0.0,0.0,0.0,0.0,0.0,0.0,3.046786447744159e-06,0.0,0.0,4.566788056314973e-06,0.0,1.5227149008118265e-06,0.0,2.1532044412739066e-06
Faecalibaculum,0.0,0.0,0.0,0.0,0.0,1.216705326464362e-05,4.570179671616238e-06,3.041036600182429e-06,7.624407859116075e-06,1.5222626854383245e-05,0.0,8.525060849988323e-06,0.0,5.114887145605005e-06
Faecalitalea,0.0,0.0,0.0,0.0,0.0,0.006314700644350039,0.006399774933486605,0.006436353964286111,0.0064151767726602655,0.006431559845976921,0.0,0.006399513232151989,0.0,4.955505786579431e-05
Falsochrobactrum,0.0,0.0,0.0,0.0,0.0,3.345939647776996e-05,4.1131617044546145e-05,3.041036600182429e-05,3.354739458011073e-05,3.805656713595811e-05,0.0,3.5321068248041844e-05,0.0,4.241820602462295e-06
Family,0.0,0.0,0.0,0.0,0.0,0.002413639191373678,0.0024526630904340477,0.002417624097145031,0.002424561699198912,0.002443231610128511,0.0,0.002430343937656036,0.0,1.6870935473799406e-05
Ferrovum,0.0,0.0,0.0,0.0,0.0,3.8022041452011314e-05,4.1131617044546145e-05,3.6492439202189146e-05,3.354739458011073e-05,5.175693130490303e-05,0.0,4.019008471675207e-05,0.0,7.02098193486296e-06
Filimonas,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,3.046786447744159e-06,3.041036600182429e-06,3.04976314364643e-06,0.0,0.0,2.4358699015467846e-06,0.0,1.3616974406402848e-06
Flavisolibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041036600182429e-06,0.0,0.0,0.0,6.082073200364858e-07,0.0,1.359992912014552e-06
Flavobacterium,0.0,0.0,0.0,0.0,0.0,4.1063804768172224e-05,3.8084830596801986e-05,3.801295750228036e-05,3.04976314364643e-05,4.719014324858806e-05,0.0,3.8969873510461384e-05,0.0,6.029827063144472e-06
Francisella,0.0,0.0,0.0,0.0,0.0,4.562644974241358e-06,0.0,4.561554900273643e-06,0.0,3.044525370876649e-06,0.0,2.43374504907833e-06,0.0,2.3064622359538855e-06
Fusicatenibacter,0.0,0.0,0.0,0.0,0.0,0.04279913074004202,0.04269918867191051,0.042755454080264856,0.042907117667961625,0.04274665846979359,0.0,0.04278150992599452,0.0,7.867356274465446e-05
Fusobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.574644715469645e-06,0.0,0.0,9.149289430939289e-07,0.0,2.0458433113400618e-06
Gangjinia,0.0,0.0,0.0,0.0,0.0,0.0,6.093572895488318e-06,4.561554900273643e-06,7.624407859116075e-06,6.089050741753298e-06,0.0,4.873717279326267e-06,0.0,2.931806068135331e-06
Gemella,0.0,0.0,0.0,0.0,0.0,6.996055627170082e-05,7.616966119360397e-05,8.058746990483436e-05,8.386848645027682e-05,8.220218501366953e-05,0.0,7.85576717668171e-05,0.0,5.5950938156517666e-06
Gemmatimonas,0.0,0.0,0.0,0.0,0.0,0.0,2.589768480582535e-05,3.953347580237157e-05,3.354739458011073e-05,2.8922991023328168e-05,0.0,2.5580309242327166e-05,0.0,1.5196971536315202e-05
Geobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04976314364643e-06,0.0,0.0,6.09952628729286e-07,0.0,1.3638955408933749e-06
Globothalamea,0.0,0.0,0.0,0.0,0.0,1.5506266606937048e-05,1.5845360824717e-05,1.4236756444412174e-05,1.486240738945319e-05,1.5477630426890312e-05,0.0,1.5185684338481944e-05,0.0,6.379950450029424e-07
Granulicatella,0.0,0.0,0.0,0.0,0.0,1.5208816580804527e-05,0.0,9.123109800547287e-06,1.3723934146408936e-05,0.0,0.0,7.611172105552149e-06,0.0,7.301299517460746e-06
Haemophilus,0.0,0.0,0.0,0.0,0.0,3.345939647776996e-05,2.742107802969743e-05,2.2807774501368215e-05,2.439810514917144e-05,1.978941491069822e-05,0.0,2.5575153813741053e-05,0.0,5.198252712879717e-06
Haemosporoidia,0.0,0.0,0.0,0.0,0.0,1.4652710646922163e-06,1.7811781502604545e-06,1.7067040692602008e-06,1.7401283123927921e-06,1.5805123986980905e-06,0.0,1.6547587990607506e-06,0.0,1.2979430525193528e-07
Haloferax,0.0,0.0,0.0,0.0,0.0,3.193851481968951e-05,3.3514650925185746e-05,2.1287256201277002e-05,2.2873223577348224e-05,2.8922991023328168e-05,0.0,2.770732730936573e-05,0.0,5.424289481504628e-06
Haloferula,0.0,0.0,0.0,0.0,0.0,0.0,3.046786447744159e-06,3.041036600182429e-06,3.04976314364643e-06,3.044525370876649e-06,0.0,2.4364223124899333e-06,0.0,1.3620052132855765e-06
Halogeometricum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.561554900273643e-06,4.574644715469645e-06,0.0,0.0,1.8272399231486578e-06,0.0,2.5020555897723012e-06
Halomonas,0.0,0.0,0.0,0.0,0.0,3.498027813585041e-05,5.331876283552278e-05,3.3451402602006714e-05,3.2022513008287515e-05,4.262335519227309e-05,0.0,3.927926235478811e-05,0.0,8.85149925641087e-06
Halonotius,0.0,0.0,0.0,0.0,0.0,2.281322487120679e-05,2.437429158195327e-05,2.8889847701733072e-05,2.8972749864641084e-05,2.4356202967013194e-05,0.0,2.5881263397309482e-05,0.0,2.85563048469608e-06
Halovenus,0.0,0.0,0.0,0.0,0.0,6.996055627170082e-05,6.855269507424357e-05,7.298487840437829e-05,7.624407859116074e-05,5.9368244732094655e-05,0.0,6.94220906147156e-05,0.0,6.351350007793048e-06
Helicobasidiaceae,0.0,0.0,0.0,0.0,0.0,2.7029272067137974e-07,3.8473448045625814e-07,2.560056103890301e-07,2.8526693645783477e-07,2.705381583357092e-07,0.0,2.933675812620424e-07,0.0,5.211304856884128e-08
Hemiptera,0.0,0.0,0.0,0.0,0.0,2.2619232940394407e-06,2.3654045835458836e-06,2.474720900427291e-06,2.4105056130687037e-06,2.2924549206341677e-06,0.0,2.361001862343097e-06,0.0,8.648304866769627e-08
Heterogastridiaceae,0.0,0.0,0.0,0.0,0.0,1.0555642038850724e-05,1.0815313728381479e-05,1.0354004686845217e-05,1.0169766284721808e-05,1.0152300362808454e-05,0.0,1.0409405420321538e-05,0.0,2.796184321224373e-07
Hirschia,0.0,0.0,0.0,0.0,0.0,6.08352663232181e-06,1.2187145790976636e-05,0.0,0.0,7.6113134271916225e-06,0.0,5.176397170098013e-06,0.0,5.231932544257479e-06
Hordeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041036600182429e-06,0.0,3.044525370876649e-06,0.0,1.2171123942118156e-06,0.0,1.6666002397726196e-06
Hydnora,0.0,0.0,0.0,0.0,0.0,1.5208816580804527e-05,1.2187145790976636e-05,1.9766737901185786e-05,1.829857886187858e-05,1.2178101483506597e-05,0.0,1.5527876123670424e-05,0.0,3.4687177429114097e-06
Hymenobacter,0.0,0.0,0.0,0.0,0.0,0.0,6.093572895488318e-06,0.0,3.04976314364643e-06,0.0,0.0,1.8286672078269495e-06,0.0,2.725461753541314e-06
Hypoxylon,0.0,0.0,0.0,0.0,0.0,2.8451865333829448e-08,0.0,0.0,0.0,0.0,0.0,5.6903730667658895e-09,0.0,1.2724060994622479e-08
Idiomarina,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,3.046786447744159e-06,0.0,0.0,0.0,0.0,1.217709952781013e-06,0.0,1.6674189698595532e-06
Ignavibacterium,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,3.046786447744159e-06,3.041036600182429e-06,0.0,0.0,0.0,1.8259172728174987e-06,0.0,1.6668282678100274e-06
Intestinibacter,0.0,0.0,0.0,0.0,0.0,0.0015604245811905444,0.00161175003085666,0.001575256958894498,0.001575202663693381,0.0015207404227528863,0.0,0.0015686749314775942,0.0,3.281456980463255e-05
JGI,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,0.0,3.04976314364643e-06,3.044525370876649e-06,0.0,1.8272103661367966e-06,0.0,1.6680096992530577e-06
Janthinobacterium,0.0,0.0,0.0,0.0,0.0,1.9771461555045883e-05,2.589768480582535e-05,2.5848811101550644e-05,0.0,3.501204176508147e-05,0.0,2.130599984550067e-05,0.0,1.3094624156172054e-05
Karyorelictea,0.0,0.0,0.0,0.0,0.0,0.00012467607389284063,0.0001267913854481402,0.00012686500248167493,0.00012557450542873886,0.0001265406638489183,0.0,0.00012608952622006258,0.0,9.434761344830578e-07
Ketobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09952628729286e-06,3.044525370876649e-06,0.0,1.8288103316339017e-06,0.0,2.7272064240644545e-06
Kinetoplastea,0.0,0.0,0.0,0.0,0.0,1.1380746133531779e-07,1.2824482681875274e-07,5.68901356420067e-08,2.8526693645783477e-08,5.6955401754886154e-08,0.0,7.688490383934936e-08,0.0,4.223922715385111e-08
Klebsiella,0.0,0.0,0.0,0.0,0.0,2.1292343213126338e-05,1.6757325462592873e-05,1.9766737901185786e-05,1.524881571823215e-05,1.978941491069822e-05,0.0,1.857092744116707e-05,0.0,2.4822548524432943e-06
Klebsormidiales,0.0,0.0,0.0,0.0,0.0,1.9631787080342315e-06,1.9379218274833744e-06,1.7493716709917058e-06,1.8399717401530342e-06,1.779856304840192e-06,0.0,1.8540600503005077e-06,0.0,9.434512735607047e-08
Kluyvera,0.0,0.0,0.0,0.0,0.0,6.235614798129856e-05,7.159948152198773e-05,7.146436010428708e-05,6.252014444475182e-05,8.981349844086115e-05,0.0,7.155072649863727e-05,0.0,1.1176206440061844e-05
Lachnospiraceae,0.0,0.0,0.0,0.0,0.0,0.0320556227073617,0.03189071374853811,0.03186094046011131,0.03190204736411348,0.03207559704487094,0.0,0.031956984264999114,0.0,0.00010053953295705773
Lactococcus,0.0,0.0,0.0,0.0,0.0,0.0,2.2850898358081193e-05,0.0,0.0,0.0,0.0,4.570179671616239e-06,0.0,1.0219232415121577e-05
Lawsonella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04976314364643e-06,0.0,0.0,6.09952628729286e-07,0.0,1.3638955408933749e-06
Lentzea,0.0,0.0,0.0,0.0,0.0,0.0,3.046786447744159e-06,0.0,0.0,0.0,0.0,6.093572895488318e-07,0.0,1.3625643220162101e-06
Lepidodasys,0.0,0.0,0.0,0.0,0.0,3.983261146736122e-07,5.84226433285429e-07,3.9823094949404683e-07,5.99060566561453e-07,4.983597653552538e-07,0.0,4.95640765873959e-07,0.0,9.683656627092014e-08
Leucoagaricus,0.0,0.0,0.0,0.0,0.0,4.2677798000744167e-08,0.0,4.266760173150502e-08,4.2790040468675215e-08,2.8477700877443077e-08,0.0,3.13226282156735e-08,0.0,1.8563071530596107e-08
Leuconostoc,0.0,0.0,0.0,0.0,0.0,0.0,7.616966119360397e-06,0.0,6.09952628729286e-06,0.0,0.0,2.7432984813306515e-06,0.0,3.794534260107079e-06
Linum,0.0,0.0,0.0,0.0,0.0,0.0,3.046786447744159e-06,3.041036600182429e-06,0.0,0.0,0.0,1.2175646095853176e-06,0.0,1.6672202440914445e-06
Litostomatea,0.0,0.0,0.0,0.0,0.0,8.251040946810538e-07,8.977137877312689e-07,6.96904161614582e-07,7.416940347903703e-07,8.970475776394569e-07,0.0,8.116927312913463e-07,0.0,9.07485121839386e-08
Longispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044525370876649e-06,0.0,6.089050741753299e-07,0.0,1.3615531377005892e-06
Luteolibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041036600182429e-06,0.0,4.566788056314973e-06,0.0,1.5215649312994805e-06,0.0,2.1521882790632093e-06
Lutimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5848811101550644e-05,2.744786829281787e-05,0.0,0.0,1.0659335878873702e-05,0.0,1.4606841738465432e-05
Lutispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1287256201277002e-05,1.6773697290055364e-05,0.0,0.0,7.612190698266474e-06,0.0,1.0544867960569062e-05
Macrostomum,0.0,0.0,0.0,0.0,0.0,0.0,7.124712601041817e-08,7.111266955250837e-08,0.0,4.2716551316164614e-08,0.0,3.701526937581823e-08,0.0,3.5732400063364226e-08
Malassezia,0.0,0.0,0.0,0.0,0.0,2.8451865333829448e-08,0.0,5.68901356420067e-08,0.0,0.0,0.0,1.706840019516723e-08,0.0,2.5442802264237538e-08
Mamiellales,0.0,0.0,0.0,0.0,0.0,0.0,4.2748275606250906e-08,0.0,0.0,0.0,0.0,8.549655121250182e-09,0.0,1.9117610035294613e-08
Mangifera,0.0,0.0,0.0,0.0,0.0,2.1523836125041976e-05,2.0832659645446274e-05,2.1788921950888563e-05,2.1623233783503874e-05,2.1073498649307873e-05,0.0,2.136843003083771e-05,0.0,3.9997621397722624e-07
Marinifilum,0.0,0.0,0.0,0.0,0.0,0.0,9.140359343232476e-06,0.0,0.0,0.0,0.0,1.8280718686464953e-06,0.0,4.08769296604863e-06
Marinococcus,0.0,0.0,0.0,0.0,0.0,2.433410652928724e-05,2.894447125356951e-05,2.1287256201277002e-05,2.8972749864641084e-05,2.1311677596136545e-05,0.0,2.4970052288982273e-05,0.0,3.846060107902665e-06
Maritimimonas,0.0,0.0,0.0,0.0,0.0,1.0646171606563169e-05,1.0663752567104557e-05,6.082073200364858e-06,7.624407859116075e-06,0.0,0.0,7.003281046629731e-06,0.0,4.386059484752575e-06
Megasphaera,0.0,0.0,0.0,0.0,0.0,7.604408290402263e-06,0.0,1.0643628100638501e-05,9.14928943093929e-06,0.0,0.0,5.479465164396011e-06,0.0,5.116166759493639e-06
Mesorhizobium,0.0,0.0,0.0,0.0,0.0,0.0,1.0663752567104557e-05,1.5205183000912144e-05,1.524881571823215e-05,1.2178101483506597e-05,0.0,1.0659170553951088e-05,0.0,6.2780602291582915e-06
Methanobacterium,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,3.041036600182429e-06,3.04976314364643e-06,3.044525370876649e-06,0.0,2.435417686173282e-06,0.0,1.3614441882445013e-06
Methanobrevibacter,0.0,0.0,0.0,0.0,0.0,0.0005901020833352156,0.0005210004825642511,0.0005595507344335669,0.0005550568921436502,0.00046124559368781234,0.0,0.0005373911572328992,0.0,4.911305286251676e-05
Methanoculleus,0.0,0.0,0.0,0.0,0.0,9.125289948482716e-06,1.2187145790976636e-05,1.2164146400729715e-05,9.14928943093929e-06,1.2178101483506597e-05,0.0,1.0960794610926991e-05,0.0,1.664666419424404e-06
Methanohalophilus,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,0.0,6.09952628729286e-06,4.566788056314973e-06,0.0,2.7416155319537475e-06,0.0,2.726252901280884e-06
Methanosaeta,0.0,0.0,0.0,0.0,0.0,1.9771461555045883e-05,1.5233932238720794e-05,2.2807774501368215e-05,7.624407859116075e-06,7.6113134271916225e-06,0.0,1.4609777916288518e-05,0.0,6.928448503355501e-06
Methanosarcina,0.0,0.0,0.0,0.0,0.0,0.0,4.570179671616238e-06,4.561554900273643e-06,3.04976314364643e-06,4.566788056314973e-06,0.0,3.349657154370257e-06,0.0,1.9843083469808068e-06
Methanosphaera,0.0,0.0,0.0,0.0,0.0,0.0,6.093572895488318e-06,0.0,4.574644715469645e-06,0.0,0.0,2.133643522191593e-06,0.0,2.970556829386265e-06
Methanospirillum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041036600182429e-06,0.0,0.0,0.0,6.082073200364858e-07,0.0,1.359992912014552e-06
Methermicoccus,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,0.0,0.0,0.0,0.0,6.08352663232181e-07,0.0,1.3603179092801938e-06
Methylophilus,0.0,0.0,0.0,0.0,0.0,2.281322487120679e-05,0.0,0.0,1.524881571823215e-05,0.0,0.0,7.612408117887788e-06,0.0,1.0761340797809914e-05
Mobilitalea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044525370876649e-06,0.0,6.089050741753299e-07,0.0,1.3615531377005892e-06
Moniliella,0.0,0.0,0.0,0.0,0.0,0.0,3.562356300520909e-07,5.546788225095653e-07,3.565836705722935e-07,0.0,0.0,2.5349962462678993e-07,0.0,2.4516017006663263e-07
Monocondylia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.266760173150502e-08,0.0,0.0,0.0,8.533520346301004e-09,0.0,1.908153158170659e-08
Mononchida,0.0,0.0,0.0,0.0,0.0,1.1793298180872304e-05,1.2254505673791927e-05,1.2302491832583947e-05,1.1838577863000143e-05,1.1747051611945267e-05,0.0,1.1987185032438719e-05,0.0,2.6843014229408054e-07
Mycobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041036600182429e-06,0.0,0.0,0.0,6.082073200364858e-07,0.0,1.359992912014552e-06
Myodocopa,0.0,0.0,0.0,0.0,0.0,7.112966333457362e-08,1.282448268187527e-07,1.137802712840134e-07,9.984342776024216e-08,9.967195307105076e-08,0.0,1.0253402845372653e-07,0.0,2.1149397665712473e-08
Myroides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09952628729286e-06,0.0,0.0,1.219905257458572e-06,0.0,2.7277910817867497e-06
NS3a,0.0,0.0,0.0,0.0,0.0,0.0,4.570179671616238e-06,1.2164146400729715e-05,7.624407859116075e-06,1.0655838798068273e-05,0.0,7.00291454590606e-06,0.0,4.881788475945436e-06
NS5,0.0,0.0,0.0,0.0,0.0,5.018909471665494e-05,1.0663752567104557e-05,0.0,7.624407859116075e-06,7.6113134271916225e-06,0.0,1.5217713714013437e-05,0.0,1.9942608161738305e-05
Nannochloropsis,0.0,0.0,0.0,0.0,0.0,0.0,3.046786447744159e-06,4.561554900273643e-06,3.04976314364643e-06,0.0,0.0,2.131620898332846e-06,0.0,2.041611356726927e-06
Natronomonas,0.0,0.0,0.0,0.0,0.0,9.125289948482716e-06,4.570179671616238e-06,0.0,4.574644715469645e-06,6.089050741753298e-06,0.0,4.8718330154643796e-06,0.0,3.297255958759912e-06
Neisseria,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,6.082073200364858e-06,0.0,6.089050741753298e-06,0.0,3.0425774516558122e-06,0.0,3.0427820195983115e-06
Neodalyellida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.844506782100335e-08,0.0,0.0,0.0,5.68901356420067e-09,0.0,1.2721021054471061e-08
Niabella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.561554900273643e-06,3.04976314364643e-06,0.0,0.0,1.5222636087840147e-06,0.0,2.1518832372722963e-06
Nitrospira,0.0,0.0,0.0,0.0,0.0,4.562644974241358e-06,3.046786447744159e-06,0.0,7.624407859116075e-06,6.089050741753298e-06,0.0,4.264578004570978e-06,0.0,2.931537274689332e-06
Nocardia,0.0,0.0,0.0,0.0,0.0,0.0,4.570179671616238e-06,0.0,4.574644715469645e-06,4.566788056314973e-06,0.0,2.742322488680171e-06,0.0,2.5033880290181097e-06
Nosocomiicoccus,0.0,0.0,0.0,0.0,0.0,3.041763316160905e-06,0.0,0.0,0.0,0.0,0.0,6.08352663232181e-07,0.0,1.3603179092801938e-06
